mask,basis_cycle_ids,basis_active_count,basis_length_sum,height_action,edge_mod2_height_action,edge_mod2_height_gap,residual_integral,residual_mod_1000003,transport_scalar_mod_1000003,transport_scalar_signed,support_sector,q42_shadow_nonzero,q12_shadow_nonzero,coefficient_matches_residual_mod_prime
837,0 2 6 8 9,5,28,4119552,2245632,1873920,-4119552,880463,940233,-59770,33,0,0,True
838,1 2 6 8 9,5,28,4365312,3228672,1136640,-4365312,634703,817353,-182650,33,0,0,True
839,0 1 2 6 8 9,6,36,5440512,3075072,2365440,-5440512,559506,279753,279753,33,0,0,True
840,3 6 8 9,4,25,3462144,2841600,620544,-3462144,537868,268934,268934,33,0,0,True
841,0 3 6 8 9,5,33,4537344,3142656,1394688,-4537344,462671,731337,-268666,33,0,0,True
842,1 3 6 8 9,5,33,4783104,2405376,2377728,-4783104,216911,608457,-391546,33,0,0,True
843,0 1 3 6 8 9,6,41,5858304,2436096,3422208,-5858304,141714,70857,70857,33,0,0,True
844,2 3 6 8 9,5,30,4236288,3118080,1118208,-4236288,763727,881865,-118138,33,0,0,True
845,0 2 3 6 8 9,6,38,5311488,3271680,2039808,-5311488,688530,344265,344265,33,0,0,True
846,1 2 3 6 8 9,6,38,5557248,2681856,2875392,-5557248,442770,221385,221385,33,0,0,True
847,0 1 2 3 6 8 9,7,46,6632448,2565120,4067328,-6632448,367573,683788,-316215,33,0,0,True
848,4 6 8 9,4,23,3351552,2528256,823296,-3351552,648460,324230,324230,33,0,0,True
849,0 4 6 8 9,5,31,4426752,2939904,1486848,-4426752,573263,786633,-213370,33,0,0,True
850,1 4 6 8 9,5,31,4672512,2202624,2469888,-4672512,327503,663753,-336250,33,0,0,True
851,0 1 4 6 8 9,6,39,5747712,2343936,3403776,-5747712,252306,126153,126153,33,0,0,True
852,2 4 6 8 9,5,28,4125696,2694144,1431552,-4125696,874319,937161,-62842,33,0,0,True
853,0 2 4 6 8 9,6,36,5200896,2958336,2242560,-5200896,799122,399561,399561,33,0,0,True
854,1 2 4 6 8 9,6,36,5446656,2368512,3078144,-5446656,553362,276681,276681,33,0,0,True
855,0 1 2 4 6 8 9,7,44,6521856,2362368,4159488,-6521856,478165,739084,-260919,33,0,0,True
856,3 4 6 8 9,5,33,4543488,2128896,2414592,-4543488,456527,728265,-271738,33,0,0,True
857,0 3 4 6 8 9,6,41,5618688,2282496,3336192,-5618688,381330,190665,190665,33,0,0,True
858,1 3 4 6 8 9,6,41,5864448,3118080,2746368,-5864448,135570,67785,67785,33,0,0,True
859,0 1 3 4 6 8 9,7,49,6939648,3001344,3938304,-6939648,60373,530188,-469815,33,0,0,True
860,2 3 4 6 8 9,6,38,5317632,2405376,2912256,-5317632,682386,341193,341193,33,0,0,True
861,0 2 3 4 6 8 9,7,46,6392832,2411520,3981312,-6392832,607189,803596,-196407,33,0,0,True
862,1 2 3 4 6 8 9,7,46,6638592,3394560,3244032,-6638592,361429,680716,-319287,33,0,0,True
863,0 1 2 3 4 6 8 9,8,54,7713792,3130368,4583424,-7713792,286232,143116,143116,33,0,0,True
864,5 6 8 9,4,20,2961408,2304000,657408,-2961408,38601,519302,-480701,33,0,0,True
865,0 5 6 8 9,5,28,4036608,2715648,1320960,-4036608,963407,981705,-18298,33,0,0,True
866,1 5 6 8 9,5,28,4282368,2961408,1320960,-4282368,717647,858825,-141178,33,0,0,True
867,0 1 5 6 8 9,6,36,5357568,3102720,2254848,-5357568,642450,321225,321225,33,0,0,True
868,2 5 6 8 9,5,25,3735552,2469888,1265664,-3735552,264460,132230,132230,33,0,0,True
869,0 2 5 6 8 9,6,33,4810752,2734080,2076672,-4810752,189263,594633,-405370,33,0,0,True
870,1 2 5 6 8 9,6,33,5056512,3127296,1929216,-5056512,943506,471753,471753,33,0,0,True
871,0 1 2 5 6 8 9,7,41,6131712,3121152,3010560,-6131712,868309,934156,-65847,33,0,0,True
872,3 5 6 8 9,5,30,4153344,2887680,1265664,-4153344,846671,923337,-76666,33,0,0,True
873,0 3 5 6 8 9,6,38,5228544,3041280,2187264,-5228544,771474,385737,385737,33,0,0,True
874,1 3 5 6 8 9,6,38,5474304,2893824,2580480,-5474304,525714,262857,262857,33,0,0,True
875,0 1 3 5 6 8 9,7,46,6549504,2777088,3772416,-6549504,450517,725260,-274743,33,0,0,True
876,2 3 5 6 8 9,6,35,4927488,3164160,1763328,-4927488,72527,536265,-463738,33,0,0,True
877,0 2 3 5 6 8 9,7,43,6002688,3170304,2832384,-6002688,997333,998668,-1335,33,0,0,True
878,1 2 3 5 6 8 9,7,43,6248448,3170304,3078144,-6248448,751573,875788,-124215,33,0,0,True
879,0 1 2 3 5 6 8 9,8,51,7323648,2906112,4417536,-7323648,676376,338188,338188,33,0,0,True
880,4 5 6 8 9,5,28,4042752,2777088,1265664,-4042752,957263,978633,-21370,33,0,0,True
881,0 4 5 6 8 9,6,36,5117952,3041280,2076672,-5117952,882066,441033,441033,33,0,0,True
882,1 4 5 6 8 9,6,36,5363712,2893824,2469888,-5363712,636306,318153,318153,33,0,0,True
883,0 1 4 5 6 8 9,7,44,6438912,2887680,3551232,-6438912,561109,780556,-219447,33,0,0,True
884,2 4 5 6 8 9,6,33,4816896,2942976,1873920,-4816896,183119,591561,-408442,33,0,0,True
885,0 2 4 5 6 8 9,7,41,5892096,3059712,2832384,-5892096,107922,53961,53961,33,0,0,True
886,1 2 4 5 6 8 9,7,41,6137856,3059712,3078144,-6137856,862165,931084,-68919,33,0,0,True
887,0 1 2 4 5 6 8 9,8,49,7213056,2906112,4306944,-7213056,786968,393484,393484,33,0,0,True
888,3 4 5 6 8 9,6,38,5234688,2672640,2562048,-5234688,765330,382665,382665,33,0,0,True
889,0 3 4 5 6 8 9,7,46,6309888,2973696,3336192,-6309888,690133,845068,-154935,33,0,0,True
890,1 3 4 5 6 8 9,7,46,6555648,3219456,3336192,-6555648,444373,722188,-277815,33,0,0,True
891,0 1 3 4 5 6 8 9,8,54,7630848,3250176,4380672,-7630848,369176,184588,184588,33,0,0,True
892,2 3 4 5 6 8 9,7,43,6008832,2949120,3059712,-6008832,991189,995596,-4407,33,0,0,True
893,0 2 3 4 5 6 8 9,8,51,7084032,3102720,3981312,-7084032,915992,457996,457996,33,0,0,True
894,1 2 3 4 5 6 8 9,8,51,7329792,3495936,3833856,-7329792,670232,335116,335116,33,0,0,True
895,0 1 2 3 4 5 6 8 9,9,59,8404992,3379200,5025792,-8404992,595035,797519,-202484,33,0,0,True
896,7 8 9,3,15,2436096,2239488,196608,-2436096,563913,781958,-218045,33,0,0,True
897,0 7 8 9,4,23,3511296,2688000,823296,-3511296,488716,244358,244358,33,0,0,True
898,1 7 8 9,4,23,3757056,2208768,1548288,-3757056,242956,121478,121478,33,0,0,True
899,0 1 7 8 9,5,31,4832256,2976768,1855488,-4832256,167759,583881,-416122,33,0,0,True
900,2 7 8 9,4,20,3210240,2847744,362496,-3210240,789772,394886,394886,33,0,0,True
901,0 2 7 8 9,5,28,4285440,2264064,2021376,-4285440,714575,857289,-142714,33,0,0,True
902,1 2 7 8 9,5,28,4531200,2817024,1714176,-4531200,468815,734409,-265594,33,0,0,True
903,0 1 2 7 8 9,6,36,5606400,2552832,3053568,-5606400,393618,196809,196809,33,0,0,True
904,3 7 8 9,4,25,3628032,2319360,1308672,-3628032,371980,185990,185990,33,0,0,True
905,0 3 7 8 9,5,33,4703232,2731008,1972224,-4703232,296783,648393,-351610,33,0,0,True
906,1 3 7 8 9,5,33,4948992,2423808,2525184,-4948992,51023,525513,-474490,33,0,0,True
907,0 1 3 7 8 9,6,41,6024192,3154944,2869248,-6024192,975829,987916,-12087,33,0,0,True
908,2 3 7 8 9,5,30,4402176,3038208,1363968,-4402176,597839,798921,-201082,33,0,0,True
909,0 2 3 7 8 9,6,38,5477376,2417664,3059712,-5477376,522642,261321,261321,33,0,0,True
910,1 2 3 7 8 9,6,38,5723136,3142656,2580480,-5723136,276882,138441,138441,33,0,0,True
911,0 1 2 3 7 8 9,7,46,6798336,2841600,3956736,-6798336,201685,600844,-399159,33,0,0,True
912,4 7 8 9,4,23,3517440,2116608,1400832,-3517440,482572,241286,241286,33,0,0,True
913,0 4 7 8 9,5,31,4592640,2417664,2174976,-4592640,407375,703689,-296314,33,0,0,True
914,1 4 7 8 9,5,31,4838400,2331648,2506752,-4838400,161615,580809,-419194,33,0,0,True
915,0 1 4 7 8 9,6,39,5913600,2952192,2961408,-5913600,86418,43209,43209,33,0,0,True
916,2 4 7 8 9,5,28,4291584,2724864,1566720,-4291584,708431,854217,-145786,33,0,0,True
917,0 2 4 7 8 9,6,36,5366784,1993728,3373056,-5366784,633234,316617,316617,33,0,0,True
918,1 2 4 7 8 9,6,36,5612544,2939904,2672640,-5612544,387474,193737,193737,33,0,0,True
919,0 1 2 4 7 8 9,7,44,6687744,2528256,4159488,-6687744,312277,656140,-343863,33,0,0,True
920,3 4 7 8 9,5,33,4709376,2294784,2414592,-4709376,290639,645321,-354682,33,0,0,True
921,0 3 4 7 8 9,6,41,5784576,2853888,2930688,-5784576,215442,107721,107721,33,0,0,True
922,1 3 4 7 8 9,6,41,6030336,2153472,3876864,-6030336,969685,984844,-15159,33,0,0,True
923,0 1 3 4 7 8 9,7,49,7105536,3032064,4073472,-7105536,894488,447244,447244,33,0,0,True
924,2 3 4 7 8 9,6,38,5483520,3013632,2469888,-5483520,516498,258249,258249,33,0,0,True
925,0 2 3 4 7 8 9,7,46,6558720,2540544,4018176,-6558720,441301,720652,-279351,33,0,0,True
926,1 2 3 4 7 8 9,7,46,6804480,2872320,3932160,-6804480,195541,597772,-402231,33,0,0,True
927,0 1 2 3 4 7 8 9,8,54,7879680,2718720,5160960,-7879680,120344,60172,60172,33,0,0,True
928,5 7 8 9,4,20,3127296,2285568,841728,-3127296,872716,436358,436358,33,0,0,True
929,0 5 7 8 9,5,28,4202496,2586624,1615872,-4202496,797519,898761,-101242,33,0,0,True
930,1 5 7 8 9,5,28,4448256,2697216,1751040,-4448256,551759,775881,-224122,33,0,0,True
931,0 1 5 7 8 9,6,36,5523456,3317760,2205696,-5523456,476562,238281,238281,33,0,0,True
932,2 5 7 8 9,5,25,3901440,2893824,1007616,-3901440,98572,49286,49286,33,0,0,True
933,0 2 5 7 8 9,6,33,4976640,2162688,2813952,-4976640,23375,511689,-488314,33,0,0,True
934,1 2 5 7 8 9,6,33,5222400,3305472,1916928,-5222400,777618,388809,388809,33,0,0,True
935,0 1 2 5 7 8 9,7,41,6297600,2893824,3403776,-6297600,702421,851212,-148791,33,0,0,True
936,3 5 7 8 9,5,30,4319232,2660352,1658880,-4319232,680783,840393,-159610,33,0,0,True
937,0 3 5 7 8 9,6,38,5394432,3219456,2174976,-5394432,605586,302793,302793,33,0,0,True
938,1 3 5 7 8 9,6,38,5640192,2322432,3317760,-5640192,359826,179913,179913,33,0,0,True
939,0 1 3 5 7 8 9,7,46,6715392,3201024,3514368,-6715392,284629,642316,-357687,33,0,0,True
940,2 3 5 7 8 9,6,35,5093376,3379200,1714176,-5093376,906642,453321,453321,33,0,0,True
941,0 2 3 5 7 8 9,7,43,6168576,2906112,3262464,-6168576,831445,915724,-84279,33,0,0,True
942,1 2 3 5 7 8 9,7,43,6414336,3041280,3373056,-6414336,585685,792844,-207159,33,0,0,True
943,0 1 2 3 5 7 8 9,8,51,7489536,2887680,4601856,-7489536,510488,255244,255244,33,0,0,True
944,4 5 7 8 9,5,28,4208640,2660352,1548288,-4208640,791375,895689,-104314,33,0,0,True
945,0 4 5 7 8 9,6,36,5283840,3108864,2174976,-5283840,716178,358089,358089,33,0,0,True
946,1 4 5 7 8 9,6,36,5529600,2433024,3096576,-5529600,470418,235209,235209,33,0,0,True
947,0 1 4 5 7 8 9,7,44,6604800,3201024,3403776,-6604800,395221,697612,-302391,33,0,0,True
948,2 4 5 7 8 9,6,33,4982784,3268608,1714176,-4982784,17231,508617,-491386,33,0,0,True
949,0 2 4 5 7 8 9,7,41,6057984,2684928,3373056,-6057984,942037,971020,-28983,33,0,0,True
950,1 2 4 5 7 8 9,7,41,6303744,3041280,3262464,-6303744,696277,848140,-151863,33,0,0,True
951,0 1 2 4 5 7 8 9,8,49,7378944,2777088,4601856,-7378944,621080,310540,310540,33,0,0,True
952,3 4 5 7 8 9,6,38,5400576,2543616,2856960,-5400576,599442,299721,299721,33,0,0,True
953,0 3 4 5 7 8 9,7,46,6475776,2955264,3520512,-6475776,524245,762124,-237879,33,0,0,True
954,1 3 4 5 7 8 9,7,46,6721536,2844672,3876864,-6721536,278485,639244,-360759,33,0,0,True
955,0 1 3 4 5 7 8 9,8,54,7796736,3575808,4220928,-7796736,203288,101644,101644,33,0,0,True
956,2 3 4 5 7 8 9,7,43,6174720,3262464,2912256,-6174720,825301,912652,-87351,33,0,0,True
957,0 2 3 4 5 7 8 9,8,51,7249920,2641920,4608000,-7249920,750104,375052,375052,33,0,0,True
958,1 2 3 4 5 7 8 9,8,51,7495680,3563520,3932160,-7495680,504344,252172,252172,33,0,0,True
959,0 1 2 3 4 5 7 8 9,9,59,8570880,3262464,5308416,-8570880,429147,714575,-285428,33,0,0,True
960,6 7 8 9,4,20,3339264,2810880,528384,-3339264,660748,330374,330374,33,0,0,True
961,0 6 7 8 9,5,28,4414464,3001344,1413120,-4414464,585551,792777,-207226,33,0,0,True
962,1 6 7 8 9,5,28,4660224,3001344,1658880,-4660224,339791,669897,-330106,33,0,0,True
963,0 1 6 7 8 9,6,36,5735424,3068928,2666496,-5735424,264594,132297,132297,33,0,0,True
964,2 6 7 8 9,5,25,4113408,2976768,1136640,-4113408,886607,943305,-56698,33,0,0,True
965,0 2 6 7 8 9,6,33,5188608,3019776,2168832,-5188608,811410,405705,405705,33,0,0,True
966,1 2 6 7 8 9,6,33,5434368,3167232,2267136,-5434368,565650,282825,282825,33,0,0,True
967,0 1 2 6 7 8 9,7,41,6509568,3087360,3422208,-6509568,490453,745228,-254775,33,0,0,True
968,3 6 7 8 9,5,30,4531200,2853888,1677312,-4531200,468815,734409,-265594,33,0,0,True
969,0 3 6 7 8 9,6,38,5606400,3081216,2525184,-5606400,393618,196809,196809,33,0,0,True
970,1 3 6 7 8 9,6,38,5852160,3179520,2672640,-5852160,147858,73929,73929,33,0,0,True
971,0 1 3 6 7 8 9,7,46,6927360,3283968,3643392,-6927360,72661,536332,-463671,33,0,0,True
972,2 3 6 7 8 9,6,35,5305344,3130368,2174976,-5305344,694674,347337,347337,33,0,0,True
973,0 2 3 6 7 8 9,7,43,6380544,3210240,3170304,-6380544,619477,809740,-190263,33,0,0,True
974,1 2 3 6 7 8 9,7,43,6626304,3456000,3170304,-6626304,373717,686860,-313143,33,0,0,True
975,0 1 2 3 6 7 8 9,8,51,7701504,3412992,4288512,-7701504,298520,149260,149260,33,0,0,True
976,4 6 7 8 9,5,28,4420608,2540544,1880064,-4420608,579407,789705,-210298,33,0,0,True
977,0 4 6 7 8 9,6,36,5495808,2878464,2617344,-5495808,504210,252105,252105,33,0,0,True
978,1 4 6 7 8 9,6,36,5741568,2976768,2764800,-5741568,258450,129225,129225,33,0,0,True
979,0 1 4 6 7 8 9,7,44,6816768,3191808,3624960,-6816768,183253,591628,-408375,33,0,0,True
980,2 4 6 7 8 9,6,33,5194752,2706432,2488320,-5194752,805266,402633,402633,33,0,0,True
981,0 2 4 6 7 8 9,7,41,6269952,2896896,3373056,-6269952,730069,865036,-134967,33,0,0,True
982,1 2 4 6 7 8 9,7,41,6515712,3142656,3373056,-6515712,484309,742156,-257847,33,0,0,True
983,0 1 2 4 6 7 8 9,8,49,7590912,3210240,4380672,-7590912,409112,204556,204556,33,0,0,True
984,3 4 6 7 8 9,6,38,5612544,2976768,2635776,-5612544,387474,193737,193737,33,0,0,True
985,0 3 4 6 7 8 9,7,46,6687744,3056640,3631104,-6687744,312277,656140,-343863,33,0,0,True
986,1 3 4 6 7 8 9,7,46,6933504,3056640,3876864,-6933504,66517,533260,-466743,33,0,0,True
987,0 1 3 4 6 7 8 9,8,54,8008704,3013632,4995072,-8008704,991323,995663,-4340,33,0,0,True
988,2 3 4 6 7 8 9,7,43,6386688,3253248,3133440,-6386688,613333,806668,-193335,33,0,0,True
989,0 2 3 4 6 7 8 9,8,51,7461888,3185664,4276224,-7461888,538136,269068,269068,33,0,0,True
990,1 2 3 4 6 7 8 9,8,51,7707648,3333120,4374528,-7707648,292376,146188,146188,33,0,0,True
991,0 1 2 3 4 6 7 8 9,9,59,8782848,3142656,5640192,-8782848,217179,608591,-391412,33,0,0,True
992,5 6 7 8 9,5,25,4030464,2709504,1320960,-4030464,969551,984777,-15226,33,0,0,True
993,0 5 6 7 8 9,6,33,5105664,3047424,2058240,-5105664,894354,447177,447177,33,0,0,True
994,1 5 6 7 8 9,6,33,5351424,3342336,2009088,-5351424,648594,324297,324297,33,0,0,True
995,0 1 5 6 7 8 9,7,41,6426624,3557376,2869248,-6426624,573397,786700,-213303,33,0,0,True
996,2 5 6 7 8 9,6,30,4804608,2875392,1929216,-4804608,195407,597705,-402298,33,0,0,True
997,0 2 5 6 7 8 9,7,38,5879808,3065856,2813952,-5879808,120210,60105,60105,33,0,0,True
998,1 2 5 6 7 8 9,7,38,6125568,3508224,2617344,-6125568,874453,937228,-62775,33,0,0,True
999,0 1 2 5 6 7 8 9,8,46,7200768,3575808,3624960,-7200768,799256,399628,399628,33,0,0,True
1000,3 5 6 7 8 9,6,35,5222400,3342336,1880064,-5222400,777618,388809,388809,33,0,0,True
1001,0 3 5 6 7 8 9,7,43,6297600,3422208,2875392,-6297600,702421,851212,-148791,33,0,0,True
1002,1 3 5 6 7 8 9,7,43,6543360,3225600,3317760,-6543360,456661,728332,-271671,33,0,0,True
1003,0 1 3 5 6 7 8 9,8,51,7618560,3182592,4435968,-7618560,381464,190732,190732,33,0,0,True
1004,2 3 5 6 7 8 9,7,40,5996544,3618816,2377728,-5996544,3474,1737,1737,33,0,0,True
1005,0 2 3 5 6 7 8 9,8,48,7071744,3551232,3520512,-7071744,928280,464140,464140,33,0,0,True
1006,1 2 3 5 6 7 8 9,8,48,7317504,3502080,3815424,-7317504,682520,341260,341260,33,0,0,True
1007,0 1 2 3 5 6 7 8 9,9,56,8392704,3311616,5081088,-8392704,607323,803663,-196340,33,0,0,True
1008,4 5 6 7 8 9,6,33,5111808,3231744,1880064,-5111808,888210,444105,444105,33,0,0,True
1009,0 4 5 6 7 8 9,7,41,6187008,3422208,2764800,-6187008,813013,906508,-93495,33,0,0,True
1010,1 4 5 6 7 8 9,7,41,6432768,3225600,3207168,-6432768,567253,783628,-216375,33,0,0,True
1011,0 1 4 5 6 7 8 9,8,49,7507968,3293184,4214784,-7507968,492056,246028,246028,33,0,0,True
1012,2 4 5 6 7 8 9,7,38,5885952,3397632,2488320,-5885952,114066,57033,57033,33,0,0,True
1013,0 2 4 5 6 7 8 9,8,46,6961152,3440640,3520512,-6961152,38869,519436,-480567,33,0,0,True
1014,1 2 4 5 6 7 8 9,8,46,7206912,3391488,3815424,-7206912,793112,396556,396556,33,0,0,True
1015,0 1 2 4 5 6 7 8 9,9,54,8282112,3311616,4970496,-8282112,717915,858959,-141044,33,0,0,True
1016,3 4 5 6 7 8 9,7,43,6303744,3078144,3225600,-6303744,696277,848140,-151863,33,0,0,True
1017,0 3 4 5 6 7 8 9,8,51,7378944,3305472,4073472,-7378944,621080,310540,310540,33,0,0,True
1018,1 3 4 5 6 7 8 9,8,51,7624704,3600384,4024320,-7624704,375320,187660,187660,33,0,0,True
1019,0 1 3 4 5 6 7 8 9,9,59,8699904,3704832,4995072,-8699904,300123,650063,-349940,33,0,0,True
1020,2 3 4 5 6 7 8 9,8,48,7077888,3354624,3723264,-7077888,922136,461068,461068,33,0,0,True
1021,0 2 3 4 5 6 7 8 9,9,56,8153088,3434496,4718592,-8153088,846939,923471,-76532,33,0,0,True
1022,1 2 3 4 5 6 7 8 9,9,56,8398848,3876864,4521984,-8398848,601179,800591,-199412,33,0,0,True
1023,0 1 2 3 4 5 6 7 8 9,10,64,9474048,3833856,5640192,-9474048,525982,262991,262991,33,0,0,True
1024,10,1,8,1090560,1090560,0,-1090560,909446,454723,454723,33,0,0,True
