cut_edge_id,transfer_edge_id,source_signature_class_id,target_signature_class_id,shared_active_atom_count,source_nodal_sign,target_nodal_sign,source_eigenfunction_x1e12,target_eigenfunction_x1e12,undirected_stationary_flux_x1e12,source_carrier_atom_mask,target_carrier_atom_mask
3399,11112,160,176,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3400,11113,160,177,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3401,11114,160,178,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3402,11115,160,179,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3403,11116,160,180,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3404,11117,160,181,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3405,11118,160,182,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3406,11119,160,183,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3407,11120,160,197,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3408,11121,160,198,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3409,11122,160,199,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3410,11123,160,200,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3411,11124,160,201,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3412,11125,160,202,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3413,11126,160,203,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3414,11127,160,204,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3415,11128,160,205,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3416,11129,160,206,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3417,11130,160,207,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3418,11131,160,208,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3419,11132,160,209,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3420,11133,160,210,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3421,11134,160,211,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3422,11135,160,212,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3423,11136,160,213,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3424,11137,160,214,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3425,11138,160,215,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3426,11139,160,216,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3427,11140,160,217,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3428,11141,160,218,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3429,11142,160,219,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3430,11143,160,220,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3431,11144,160,221,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3432,11145,160,222,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3433,11146,160,223,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3434,11147,160,224,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3435,11148,160,225,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3436,11149,160,226,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3437,11150,160,227,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3438,11151,160,228,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3439,11152,160,229,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3440,11153,160,230,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3441,11154,160,231,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3442,11155,160,232,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3443,11167,161,173,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3444,11168,161,174,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3445,11169,161,175,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3446,11170,161,176,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3447,11171,161,177,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3448,11172,161,178,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3449,11173,161,179,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3450,11174,161,180,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3451,11175,161,181,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3452,11176,161,182,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3453,11177,161,183,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3454,11178,161,197,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3455,11179,161,198,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3456,11180,161,199,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3457,11181,161,200,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3458,11182,161,201,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3459,11183,161,202,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3460,11184,161,203,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3461,11185,161,204,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3462,11186,161,205,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3463,11187,161,206,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3464,11188,161,207,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3465,11189,161,208,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3466,11190,161,209,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3467,11191,161,210,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3468,11192,161,211,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3469,11193,161,212,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3470,11194,161,213,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3471,11195,161,214,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3472,11196,161,215,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3473,11197,161,216,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3474,11198,161,217,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3475,11199,161,218,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3476,11200,161,219,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3477,11201,161,220,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3478,11202,161,221,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3479,11203,161,222,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3480,11204,161,223,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3481,11205,161,224,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3482,11206,161,225,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3483,11207,161,226,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3484,11208,161,227,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3485,11209,161,228,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3486,11210,161,229,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3487,11211,161,230,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3488,11212,161,231,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3489,11213,161,232,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3490,11224,162,173,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3491,11225,162,174,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3492,11226,162,175,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3493,11227,162,176,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3494,11228,162,177,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3495,11229,162,178,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3496,11230,162,179,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3497,11231,162,180,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3498,11232,162,181,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3499,11233,162,182,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3500,11234,162,183,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3501,11235,162,197,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3502,11236,162,198,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3503,11237,162,199,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3504,11238,162,200,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3505,11239,162,201,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3506,11240,162,202,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3507,11241,162,203,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3508,11242,162,204,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3509,11243,162,205,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3510,11244,162,206,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3511,11245,162,207,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3512,11246,162,208,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3513,11247,162,209,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3514,11248,162,210,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3515,11249,162,211,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3516,11250,162,212,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3517,11251,162,213,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3518,11252,162,214,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3519,11253,162,215,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3520,11254,162,216,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3521,11255,162,217,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3522,11256,162,218,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3523,11257,162,219,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3524,11258,162,220,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3525,11259,162,221,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3526,11260,162,222,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3527,11261,162,223,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3528,11262,162,224,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3529,11263,162,225,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3530,11264,162,226,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3531,11265,162,227,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3532,11266,162,228,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3533,11267,162,229,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3534,11268,162,230,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3535,11269,162,231,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3536,11270,162,232,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3537,11280,163,173,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3538,11281,163,174,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3539,11282,163,175,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3540,11283,163,176,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3541,11284,163,177,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3542,11285,163,178,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3543,11286,163,179,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3544,11287,163,180,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3545,11288,163,181,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3546,11289,163,182,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3547,11290,163,183,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3548,11291,163,197,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3549,11292,163,198,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3550,11293,163,199,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3551,11294,163,200,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3552,11295,163,201,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3553,11296,163,202,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3554,11297,163,203,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3555,11298,163,204,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3556,11299,163,205,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3557,11300,163,206,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3558,11301,163,207,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3559,11302,163,208,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3560,11303,163,209,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3561,11304,163,210,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3562,11305,163,211,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3563,11306,163,212,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3564,11307,163,213,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3565,11308,163,214,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3566,11309,163,215,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3567,11310,163,216,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3568,11311,163,217,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3569,11312,163,218,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3570,11313,163,219,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3571,11314,163,220,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3572,11315,163,221,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3573,11316,163,222,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3574,11317,163,223,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3575,11318,163,224,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3576,11319,163,225,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3577,11320,163,226,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3578,11321,163,227,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3579,11322,163,228,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3580,11323,163,229,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3581,11324,163,230,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3582,11325,163,231,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3583,11326,163,232,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3584,11335,164,173,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3585,11336,164,174,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3586,11337,164,175,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3587,11338,164,176,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3588,11339,164,177,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3589,11340,164,178,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3590,11341,164,179,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3591,11342,164,180,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3592,11343,164,181,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3593,11344,164,182,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3594,11345,164,183,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3595,11346,164,197,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3596,11347,164,198,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3597,11348,164,199,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3598,11349,164,200,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3599,11350,164,201,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3600,11351,164,202,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3601,11352,164,203,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3602,11353,164,204,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3603,11354,164,205,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3604,11355,164,206,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3605,11356,164,207,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3606,11357,164,208,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3607,11358,164,209,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3608,11359,164,210,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3609,11360,164,211,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3610,11361,164,212,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3611,11362,164,213,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3612,11363,164,214,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3613,11364,164,215,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3614,11365,164,216,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3615,11366,164,217,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3616,11367,164,218,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3617,11368,164,219,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3618,11369,164,220,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3619,11370,164,221,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3620,11371,164,222,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3621,11372,164,223,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3622,11373,164,224,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3623,11374,164,225,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3624,11375,164,226,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3625,11376,164,227,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3626,11377,164,228,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3627,11378,164,229,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3628,11379,164,230,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3629,11380,164,231,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3630,11381,164,232,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3631,11389,165,173,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3632,11390,165,174,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3633,11391,165,175,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3634,11392,165,176,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3635,11393,165,177,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3636,11394,165,178,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3637,11395,165,179,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3638,11396,165,180,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3639,11397,165,181,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3640,11398,165,182,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3641,11399,165,183,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3642,11400,165,197,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3643,11401,165,198,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3644,11402,165,199,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3645,11403,165,200,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3646,11404,165,201,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3647,11405,165,202,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3648,11406,165,203,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3649,11407,165,204,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3650,11408,165,205,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3651,11409,165,206,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3652,11410,165,207,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3653,11411,165,208,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3654,11412,165,209,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3655,11413,165,210,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3656,11414,165,211,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3657,11415,165,212,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3658,11416,165,213,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3659,11417,165,214,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3660,11418,165,215,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3661,11419,165,216,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3662,11420,165,217,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3663,11421,165,218,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3664,11422,165,219,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3665,11423,165,220,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3666,11424,165,221,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3667,11425,165,222,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3668,11426,165,223,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3669,11427,165,224,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3670,11428,165,225,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3671,11429,165,226,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3672,11430,165,227,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3673,11431,165,228,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3674,11432,165,229,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3675,11433,165,230,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3676,11434,165,231,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3677,11435,165,232,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3678,11442,166,173,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3679,11443,166,174,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3680,11444,166,175,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3681,11445,166,176,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3682,11446,166,177,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3683,11447,166,178,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3684,11448,166,179,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3685,11449,166,180,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3686,11450,166,181,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3687,11451,166,182,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3688,11452,166,183,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3689,11453,166,197,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3690,11454,166,198,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3691,11455,166,199,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3692,11456,166,200,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3693,11457,166,201,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3694,11458,166,202,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3695,11459,166,203,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3696,11460,166,204,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3697,11461,166,205,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3698,11462,166,206,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3699,11463,166,207,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3700,11464,166,208,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3701,11465,166,209,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3702,11466,166,210,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3703,11467,166,211,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3704,11468,166,212,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3705,11469,166,213,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3706,11470,166,214,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3707,11471,166,215,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3708,11472,166,216,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3709,11473,166,217,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3710,11474,166,218,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3711,11475,166,219,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3712,11476,166,220,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3713,11477,166,221,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3714,11478,166,222,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3715,11479,166,223,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3716,11480,166,224,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3717,11481,166,225,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3718,11482,166,226,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3719,11483,166,227,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3720,11484,166,228,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3721,11485,166,229,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3722,11486,166,230,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3723,11487,166,231,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3724,11488,166,232,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3725,11494,167,173,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3726,11495,167,174,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3727,11496,167,175,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3728,11497,167,176,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3729,11498,167,177,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3730,11499,167,178,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3731,11500,167,179,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3732,11501,167,180,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3733,11502,167,181,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3734,11503,167,182,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3735,11504,167,183,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3736,11505,167,197,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3737,11506,167,198,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3738,11507,167,199,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3739,11508,167,200,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3740,11509,167,201,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3741,11510,167,202,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3742,11511,167,203,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3743,11512,167,204,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3744,11513,167,205,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3745,11514,167,206,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3746,11515,167,207,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3747,11516,167,208,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3748,11517,167,209,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3749,11518,167,210,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3750,11519,167,211,1,1,-1,106312269429,-293244641042,20216915,526464,524288
3751,11520,167,212,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3752,11521,167,213,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3753,11522,167,214,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3754,11523,167,215,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3755,11524,167,216,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3756,11525,167,217,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3757,11526,167,218,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
3758,11527,167,219,1,1,-1,106312269429,-1232297671650,85781881,526464,528384
