transfer_edge_id,source_state_id,target_state_id,edge_weight,native_transition_flag,derived_transition_flag,derived_only_transition_flag,spectral_cut_edge_flag,boundary_path_edge_flag,undirected_stationary_flux_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,source_stationary_mass_x1e12,target_stationary_mass_x1e12
343,104,426,1,0,1,0,0,0,171320884,333333333333,12048192771,256981326,7109816687
344,105,443,1,0,1,0,0,0,171320884,500000000000,11235955056,171320884,7623779339
345,106,107,3,1,0,0,0,0,513962653,166666666667,250000000000,1541887956,1027925304
346,106,109,3,1,0,0,0,0,513962653,166666666667,125000000000,1541887956,2055850608
347,106,115,3,1,0,0,0,0,513962653,166666666667,187500000000,1541887956,1370567072
348,106,119,3,1,0,0,0,0,513962653,166666666667,166666666667,1541887956,1541887956
349,106,131,3,1,0,0,0,0,513962653,166666666666,187500000000,1541887956,1370567072
350,106,171,3,1,0,0,0,0,513962653,166666666666,88235294118,1541887956,2912455029
351,107,111,3,1,0,0,0,0,513962653,250000000000,83333333334,1027925304,3083775913
352,107,116,3,1,0,0,0,0,513962653,250000000000,333333333334,1027925304,770943978
353,107,174,3,1,0,0,0,0,513962653,250000000000,200000000000,1027925304,1284906630
354,108,109,3,1,0,0,0,0,513962653,157894736842,125000000000,1627548398,2055850608
355,108,120,3,1,0,0,0,0,513962653,157894736842,142857142858,1627548398,1798869282
356,108,123,3,1,0,0,0,0,513962653,157894736842,157894736842,1627548398,1627548398
357,108,133,3,1,0,0,0,0,513962653,157894736842,250000000000,1627548398,1027925304
358,108,140,3,1,0,0,0,0,513962653,157894736842,88235294118,1627548398,2912455029
359,108,176,3,1,0,0,0,0,513962653,157894736842,76923076924,1627548398,3340757239
360,108,693,1,0,1,0,0,0,171320884,52631578948,1000000000000,1627548398,85660442
361,109,111,3,1,0,0,0,0,513962653,125000000000,83333333334,2055850608,3083775913
362,109,115,3,1,0,0,0,0,513962653,125000000000,187500000000,2055850608,1370567072
363,109,121,3,1,0,0,0,0,513962653,125000000000,120000000000,2055850608,2141511051
364,109,124,3,1,0,0,0,0,513962653,125000000000,96774193549,2055850608,2655473703
365,109,142,3,1,0,0,0,0,513962653,125000000000,157894736842,2055850608,1627548398
366,109,178,3,1,0,0,0,0,513962653,125000000000,75000000000,2055850608,3426417681
367,110,111,3,1,0,0,0,0,513962653,1000000000000,83333333334,256981326,3083775913
368,111,112,3,1,0,0,0,0,513962653,83333333334,1000000000000,3083775913,256981326
369,111,113,3,1,0,0,0,0,513962653,83333333333,1000000000000,3083775913,256981326
370,111,116,3,1,0,0,0,0,513962653,83333333333,333333333333,3083775913,770943978
371,111,122,3,1,0,0,0,0,513962653,83333333333,200000000000,3083775913,1284906630
372,111,127,3,1,0,0,0,0,513962653,83333333333,142857142858,3083775913,1798869282
373,111,130,3,1,0,0,0,0,513962653,83333333333,500000000000,3083775913,513962652
374,111,134,3,1,0,0,0,0,513962653,83333333333,333333333334,3083775913,770943978
375,111,146,3,1,0,0,0,0,513962653,83333333333,166666666667,3083775913,1541887956
376,111,185,3,1,0,0,0,0,513962653,83333333333,125000000000,3083775913,2055850608
377,114,117,3,1,0,0,0,0,513962653,428571428572,200000000000,599623094,1284906630
378,114,188,3,1,0,0,0,0,513962653,428571428571,142857142858,599623094,1798869282
379,114,694,1,0,1,0,0,0,171320884,142857142857,1000000000000,599623094,85660442
380,115,116,3,1,0,0,0,0,513962653,187500000000,333333333333,1370567072,770943978
381,115,132,3,1,0,0,0,0,513962653,187500000000,300000000000,1370567072,856604420
382,115,197,3,1,0,0,0,0,513962653,187500000000,47619047620,1370567072,5396607847
383,115,695,1,0,1,0,0,0,171320884,62500000000,1000000000000,1370567072,85660442
384,117,118,3,1,0,0,0,0,513962653,200000000000,333333333334,1284906630,770943978
385,117,123,3,1,0,0,0,0,513962653,200000000000,157894736842,1284906630,1627548398
386,117,135,3,1,0,0,0,0,513962653,200000000000,200000000000,1284906630,1284906630
387,117,204,3,1,0,0,0,0,513962653,200000000000,120000000000,1284906630,2141511051
388,118,136,3,1,0,0,0,0,513962653,333333333333,142857142858,770943978,1798869282
389,118,205,3,1,0,0,0,0,513962653,333333333333,96774193549,770943978,2655473703
390,119,121,3,1,0,0,0,0,513962653,166666666667,120000000000,1541887956,2141511051
391,119,124,3,1,0,0,0,0,513962653,166666666667,96774193549,1541887956,2655473703
392,119,127,3,1,0,0,0,0,513962653,166666666667,142857142857,1541887956,1798869282
393,119,131,3,1,0,0,0,0,513962653,166666666666,187500000000,1541887956,1370567072
394,119,209,3,1,0,0,0,0,513962653,166666666666,88235294118,1541887956,2912455029
395,120,121,3,1,0,0,0,0,513962653,142857142857,120000000000,1798869282,2141511051
396,120,123,3,1,0,0,0,0,513962653,142857142857,157894736842,1798869282,1627548398
397,120,126,3,1,0,0,0,0,513962653,142857142857,250000000000,1798869282,1027925304
398,120,139,3,1,0,0,0,0,513962653,142857142857,250000000000,1798869282,1027925304
399,120,140,3,1,0,0,0,0,513962653,142857142857,88235294118,1798869282,2912455029
400,120,211,3,1,0,0,0,0,513962653,142857142857,90909090910,1798869282,2826794587
401,121,122,3,1,0,0,0,0,513962653,120000000000,200000000000,2141511051,1284906630
402,121,124,3,1,0,0,0,0,513962653,120000000000,96774193549,2141511051,2655473703
403,121,127,3,1,0,0,0,0,513962653,120000000000,142857142857,2141511051,1798869282
404,121,142,3,1,0,0,0,0,513962653,120000000000,157894736842,2141511051,1627548398
405,121,149,1,0,1,0,0,0,171320884,40000000000,333333333334,2141511051,256981326
406,121,213,3,1,0,0,0,0,513962653,120000000000,69767441861,2141511051,3683399007
407,122,127,3,1,0,0,0,0,513962653,200000000000,142857142857,1284906630,1798869282
408,122,146,3,1,0,0,0,0,513962653,200000000000,166666666667,1284906630,1541887956
409,122,217,3,1,0,0,0,0,513962653,200000000000,142857142858,1284906630,1798869282
410,123,124,3,1,0,0,0,0,513962653,157894736842,96774193549,1627548398,2655473703
411,123,140,3,1,0,0,0,0,513962653,157894736842,88235294118,1627548398,2912455029
412,123,150,1,0,1,0,0,0,171320884,52631578948,333333333334,1627548398,256981326
413,123,219,3,1,0,0,0,0,513962653,157894736842,100000000000,1627548398,2569813261
414,124,125,3,1,0,0,0,0,513962653,96774193548,333333333334,2655473703,770943978
415,124,126,3,1,0,0,0,0,513962653,96774193548,250000000000,2655473703,1027925304
416,124,127,3,1,0,0,0,0,513962653,96774193548,142857142857,2655473703,1798869282
417,124,135,3,1,0,0,0,0,513962653,96774193548,200000000000,2655473703,1284906630
418,124,142,3,1,0,0,0,0,513962653,96774193548,157894736842,2655473703,1627548398
419,124,151,1,0,1,0,0,0,171320884,32258064516,250000000000,2655473703,342641768
420,124,221,3,1,0,0,0,0,513962653,96774193548,81081081082,2655473703,3169436355
421,125,136,3,1,0,0,0,0,513962653,333333333333,142857142857,770943978,1798869282
422,125,222,3,1,0,0,0,0,513962653,333333333333,69767441861,770943978,3683399007
423,126,140,3,1,0,0,0,0,513962653,250000000000,88235294118,1027925304,2912455029
424,126,226,3,1,0,0,0,0,513962653,250000000000,66666666667,1027925304,3854719891
425,127,146,3,1,0,0,0,0,513962653,142857142857,166666666667,1798869282,1541887956
426,127,232,3,1,0,0,0,0,513962653,142857142857,81081081082,1798869282,3169436355
427,128,129,3,1,0,0,0,0,513962653,428571428572,300000000000,599623094,856604420
428,128,242,3,1,0,0,0,0,513962653,428571428571,66666666667,599623094,3854719891
429,129,131,3,1,0,0,0,0,513962653,300000000000,187500000000,856604420,1370567072
430,129,254,3,1,0,0,0,0,513962653,300000000000,50000000000,856604420,5139626521
431,130,134,3,1,0,0,0,0,513962653,500000000000,333333333333,513962652,770943978
432,131,132,3,1,0,0,0,0,513962653,187500000000,300000000000,1370567072,856604420
433,131,270,3,1,0,0,0,0,513962653,187500000000,38461538462,1370567072,6681514477
434,132,311,3,1,0,0,0,0,513962653,300000000000,40000000000,856604420,6424533151
435,133,139,3,1,0,0,0,0,513962653,250000000000,250000000000,1027925304,1027925304
436,133,140,3,1,0,0,0,0,513962653,250000000000,88235294118,1027925304,2912455029
437,133,321,3,1,0,0,0,0,513962653,250000000000,90909090910,1027925304,2826794587
438,134,146,3,1,0,0,0,0,513962653,333333333333,166666666667,770943978,1541887956
439,135,136,3,1,0,0,0,0,513962653,200000000000,142857142857,1284906630,1798869282
440,135,140,3,1,0,0,0,0,513962653,200000000000,88235294118,1284906630,2912455029
441,135,332,3,1,0,0,0,0,513962653,200000000000,120000000000,1284906630,2141511051
442,136,137,3,1,0,0,0,0,513962653,142857142857,333333333334,1798869282,770943978
443,136,138,3,1,0,0,0,0,513962652,142857142857,333333333334,1798869282,770943978
444,136,141,3,1,0,0,0,0,513962652,142857142857,333333333334,1798869282,770943978
445,136,334,3,1,0,0,0,0,513962652,142857142857,96774193549,1798869282,2655473703
446,137,138,3,1,0,0,0,0,513962652,333333333333,333333333333,770943978,770943978
447,137,338,3,1,0,0,0,0,513962652,333333333333,75000000000,770943978,3426417681
448,138,341,3,1,0,0,0,0,513962652,333333333333,75000000000,770943978,3426417681
449,139,140,3,1,0,0,0,0,513962652,250000000000,88235294118,1027925304,2912455029
450,139,345,3,1,0,0,0,0,513962652,250000000000,83333333334,1027925304,3083775913
451,140,141,3,1,0,0,0,0,513962652,88235294117,333333333333,2912455029,770943978
452,140,142,3,1,0,0,0,0,513962652,88235294117,157894736842,2912455029,1627548398
453,140,145,3,1,0,0,0,0,513962652,88235294117,500000000000,2912455029,513962652
454,140,150,1,0,1,0,0,0,171320884,29411764706,333333333333,2912455029,256981326
455,140,349,3,1,0,0,0,0,513962652,88235294117,76923076924,2912455029,3340757239
456,141,350,3,1,0,0,0,0,513962652,333333333333,66666666667,770943978,3854719891
457,142,146,3,1,0,0,0,0,513962652,157894736842,166666666666,1627548398,1541887956
458,142,151,1,0,1,0,0,0,171320884,52631578948,250000000000,1627548398,342641768
459,142,353,3,1,0,0,0,0,513962652,157894736842,69767441861,1627548398,3683399007
460,143,145,3,1,0,0,0,0,513962652,1000000000000,500000000000,256981326,513962652
461,146,358,3,1,0,0,0,0,513962652,166666666666,100000000000,1541887956,2569813261
462,149,151,1,0,1,1,0,0,171320884,333333333333,250000000000,256981326,342641768
463,149,152,1,0,1,1,0,0,171320884,333333333333,1000000000000,256981326,85660442
464,150,151,1,0,1,1,0,0,171320884,333333333333,250000000000,256981326,342641768
465,154,155,3,1,0,0,0,0,513962652,187500000000,200000000000,1370567072,1284906630
466,154,159,3,1,0,0,0,0,513962652,187500000000,200000000000,1370567072,1284906630
467,154,161,3,1,0,0,0,0,513962652,187500000000,157894736842,1370567072,1627548398
468,154,204,3,1,0,0,0,0,513962652,187500000000,120000000000,1370567072,2141511051
469,154,395,3,1,0,0,0,0,513962652,187500000000,53571428572,1370567072,4796984753
470,154,793,1,0,1,0,0,0,171320884,62500000000,333333333334,1370567072,256981326
471,155,160,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
472,155,162,3,1,0,0,0,0,513962652,200000000000,120000000000,1284906630,2141511051
473,155,205,3,1,0,0,0,0,513962652,200000000000,96774193549,1284906630,2655473703
474,155,396,3,1,0,0,0,0,513962652,200000000000,125000000000,1284906630,2055850608
475,156,157,3,1,0,0,0,0,513962652,333333333334,500000000000,770943978,513962652
476,156,209,3,1,0,0,0,0,513962652,333333333333,88235294118,770943978,2912455029
477,156,399,3,1,0,0,0,0,513962652,333333333333,125000000000,770943978,2055850608
478,157,270,3,1,0,0,0,0,513962652,500000000000,38461538462,513962652,6681514477
479,158,165,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
480,158,166,3,1,0,0,0,0,513962652,250000000000,125000000000,1027925304,2055850608
481,158,321,3,1,0,0,0,0,513962652,250000000000,90909090909,1027925304,2826794587
482,158,452,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
483,159,160,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
484,159,161,3,1,0,0,0,0,513962652,200000000000,157894736842,1284906630,1627548398
485,159,326,3,1,0,0,0,0,513962652,200000000000,136363636364,1284906630,1884529724
486,159,453,3,1,0,0,0,0,513962652,200000000000,125000000000,1284906630,2055850608
487,160,162,3,1,0,0,0,0,513962652,200000000000,120000000000,1284906630,2141511051
488,160,328,3,1,0,0,0,0,513962652,200000000000,107142857143,1284906630,2398492377
489,160,454,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
490,161,162,3,1,0,0,0,0,513962652,157894736842,120000000000,1627548398,2141511051
491,161,166,3,1,0,0,0,0,513962652,157894736842,125000000000,1627548398,2055850608
492,161,332,3,1,0,0,0,0,513962652,157894736842,120000000000,1627548398,2141511051
493,161,455,3,1,0,0,0,0,513962652,157894736842,107142857143,1627548398,2398492377
494,161,794,1,0,1,0,0,0,171320884,52631578948,142857142858,1627548398,599623094
495,162,163,3,1,0,0,0,0,513962652,120000000000,250000000000,2141511051,1027925304
496,162,164,3,1,0,0,0,0,513962652,120000000000,250000000000,2141511051,1027925304
497,162,167,3,1,0,0,0,0,513962652,120000000000,250000000000,2141511051,1027925304
498,162,334,3,1,0,0,0,0,513962652,120000000000,96774193549,2141511051,2655473703
499,162,456,3,1,0,0,0,0,513962652,120000000000,88235294118,2141511051,2912455029
500,162,795,1,0,1,0,0,0,171320884,40000000000,200000000000,2141511051,428302210
501,163,164,3,1,0,0,0,0,513962652,250000000000,250000000000,1027925304,1027925304
502,163,338,3,1,0,0,0,0,513962652,250000000000,75000000000,1027925304,3426417681
503,163,457,3,1,0,0,0,0,513962652,250000000000,250000000000,1027925304,1027925304
504,164,341,3,1,0,0,0,0,513962652,250000000000,75000000000,1027925304,3426417681
505,164,458,3,1,0,0,0,0,513962652,250000000000,250000000000,1027925304,1027925304
506,165,166,3,1,0,0,0,0,513962652,200000000000,125000000000,1284906630,2055850608
507,165,169,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
508,165,345,3,1,0,0,0,0,513962652,200000000000,83333333334,1284906630,3083775913
509,165,459,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
510,166,167,3,1,0,0,0,0,513962652,125000000000,250000000000,2055850608,1027925304
511,166,168,3,1,0,0,0,0,513962652,125000000000,200000000000,2055850608,1284906630
512,166,169,3,1,0,0,0,0,513962652,125000000000,200000000000,2055850608,1284906630
513,166,349,3,1,0,0,0,0,513962652,125000000000,76923076923,2055850608,3340757239
514,166,460,3,1,0,0,0,0,513962652,125000000000,81081081082,2055850608,3169436355
515,167,350,3,1,0,0,0,0,513962652,250000000000,66666666667,1027925304,3854719891
516,167,461,3,1,0,0,0,0,513962652,250000000000,250000000000,1027925304,1027925304
517,168,169,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
518,168,170,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
519,168,353,3,1,0,0,0,0,513962652,200000000000,69767441861,1284906630,3683399007
520,168,462,3,1,0,0,0,0,513962652,200000000000,125000000000,1284906630,2055850608
521,169,170,3,1,0,0,0,0,513962652,200000000000,250000000000,1284906630,1027925304
522,169,356,3,1,0,0,0,0,513962652,200000000000,81081081082,1284906630,3169436355
523,170,358,3,1,0,0,0,0,513962652,250000000000,100000000000,1027925304,2569813261
524,170,463,3,1,0,0,0,0,513962652,250000000000,166666666667,1027925304,1541887956
525,171,172,3,1,0,0,0,0,513962652,88235294118,200000000000,2912455029,1284906630
526,171,173,3,1,0,0,0,0,513962652,88235294118,250000000000,2912455029,1027925304
527,171,174,3,1,0,0,0,0,513962652,88235294118,200000000000,2912455029,1284906630
528,171,178,3,1,0,0,0,0,513962652,88235294118,75000000000,2912455029,3426417681
529,171,197,3,1,0,0,0,0,513962652,88235294118,47619047619,2912455029,5396607847
530,171,209,3,1,0,0,0,0,513962652,88235294118,88235294118,2912455029,2912455029
531,171,246,3,1,0,0,0,0,513962652,88235294117,125000000000,2912455029,2055850608
532,171,270,3,1,0,0,0,0,513962652,88235294117,38461538462,2912455029,6681514477
533,171,320,3,1,0,0,0,0,513962652,88235294117,250000000000,2912455029,1027925304
534,171,382,3,1,0,0,0,0,513962652,88235294117,250000000000,2912455029,1027925304
535,171,796,1,0,1,0,0,0,171320884,29411764706,200000000000,2912455029,428302210
536,172,179,3,1,0,0,0,0,513962652,200000000000,142857142858,1284906630,1798869282
537,172,198,3,1,0,0,0,0,513962652,200000000000,200000000000,1284906630,1284906630
538,172,210,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
539,172,271,3,1,0,0,0,0,513962652,200000000000,166666666667,1284906630,1541887956
540,173,174,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
541,173,184,3,1,0,0,0,0,513962652,250000000000,125000000000,1027925304,2055850608
542,173,277,3,1,0,0,0,0,513962652,250000000000,200000000000,1027925304,1284906630
543,174,185,3,1,0,0,0,0,513962652,200000000000,125000000000,1284906630,2055850608
544,174,278,3,1,0,0,0,0,513962652,200000000000,142857142858,1284906630,1798869282
545,175,176,3,1,0,0,0,0,513962652,1000000000000,76923076923,256981326,3340757239
546,176,177,3,1,0,0,0,0,513962652,76923076923,166666666667,3340757239,1541887956
547,176,178,3,1,0,0,0,0,513962652,76923076923,75000000000,3340757239,3426417681
548,176,183,3,1,0,0,0,0,513962652,76923076923,333333333334,3340757239,770943978
549,176,184,3,1,0,0,0,0,513962652,76923076923,125000000000,3340757239,2055850608
550,176,189,3,1,0,0,0,0,513962652,76923076923,250000000000,3340757239,1027925304
551,176,211,3,1,0,0,0,0,513962652,76923076923,90909090909,3340757239,2826794587
552,176,219,3,1,0,0,0,0,513962652,76923076923,100000000000,3340757239,2569813261
553,176,261,3,1,0,0,0,0,513962652,76923076923,142857142858,3340757239,1798869282
554,176,321,3,1,0,0,0,0,513962652,76923076923,90909090909,3340757239,2826794587
555,176,349,3,1,0,0,0,0,513962652,76923076923,76923076923,3340757239,3340757239
556,176,383,3,1,0,0,0,0,513962652,76923076923,166666666667,3340757239,1541887956
557,177,179,3,1,0,0,0,0,513962652,166666666667,142857142857,1541887956,1798869282
558,177,212,3,1,0,0,0,0,513962652,166666666667,125000000000,1541887956,2055850608
559,177,220,3,1,0,0,0,0,513962652,166666666667,125000000000,1541887956,2055850608
560,177,322,3,1,0,0,0,0,513962652,166666666666,250000000000,1541887956,1027925304
561,177,350,3,1,0,0,0,0,513962652,166666666666,66666666667,1541887956,3854719891
562,178,179,3,1,0,0,0,0,513962652,75000000000,142857142857,3426417681,1798869282
563,178,180,3,1,0,0,0,0,513962652,75000000000,166666666667,3426417681,1541887956
564,178,184,3,1,0,0,0,0,513962652,75000000000,125000000000,3426417681,2055850608
565,178,185,3,1,0,0,0,0,513962652,75000000000,125000000000,3426417681,2055850608
