transition_id,path_id,fiber_row_id,from_step_index,to_step_index,from_component_id,to_component_id,from_raw_row_id,to_raw_row_id,from_target_addr,to_source0_addr,to_source1_addr,left_margin,right_margin,zeta_left_flag,zeta_right_flag,zeta_both_flag,exact_left_flag,exact_right_flag,long_tens_gap_flag
2003,230,230,8,9,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2004,230,230,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2005,230,230,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2006,230,230,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2007,230,230,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2008,230,230,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2009,231,231,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2010,231,231,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2011,231,231,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2012,231,231,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2013,231,231,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2014,231,231,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2015,231,231,6,7,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2016,231,231,7,8,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2017,231,231,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2018,231,231,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2019,231,231,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2020,231,231,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2021,231,231,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2022,231,231,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2023,232,232,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2024,232,232,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2025,232,232,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2026,232,232,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2027,232,232,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2028,232,232,5,6,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2029,232,232,6,7,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2030,232,232,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2031,232,232,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2032,232,232,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2033,232,232,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2034,232,232,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2035,232,232,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2036,232,232,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2037,233,233,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2038,233,233,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2039,233,233,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2040,233,233,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2041,233,233,4,5,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2042,233,233,5,6,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2043,233,233,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2044,233,233,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2045,233,233,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2046,233,233,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2047,233,233,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2048,233,233,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2049,233,233,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2050,233,233,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2051,234,234,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2052,234,234,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2053,234,234,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2054,234,234,3,4,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2055,234,234,4,5,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2056,234,234,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2057,234,234,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2058,234,234,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2059,234,234,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2060,234,234,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2061,234,234,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2062,234,234,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2063,234,234,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2064,234,234,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2065,235,235,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2066,235,235,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2067,235,235,2,3,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2068,235,235,3,4,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2069,235,235,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2070,235,235,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2071,235,235,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2072,235,235,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2073,235,235,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2074,235,235,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2075,235,235,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2076,235,235,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2077,235,235,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2078,235,235,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2079,236,236,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2080,236,236,1,2,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2081,236,236,2,3,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2082,236,236,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2083,236,236,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2084,236,236,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2085,236,236,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2086,236,236,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2087,236,236,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2088,236,236,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2089,236,236,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2090,236,236,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2091,236,236,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2092,236,236,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2093,237,237,0,1,0,0,41694,41694,45,114,753,69,708,1,1,1,0,0,1
2094,237,237,1,2,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2095,237,237,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2096,237,237,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2097,237,237,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2098,237,237,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2099,237,237,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2100,237,237,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2101,237,237,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2102,237,237,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2103,237,237,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2104,237,237,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2105,237,237,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2106,237,237,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2107,238,238,0,1,0,1,41694,0,45,53,291,8,246,1,1,1,0,0,1
2108,238,238,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2109,238,238,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2110,238,238,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2111,238,238,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2112,238,238,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2113,238,238,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2114,238,238,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2115,238,238,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2116,238,238,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2117,238,238,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2118,238,238,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2119,238,238,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2120,238,238,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2121,239,239,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2122,239,239,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2123,239,239,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2124,239,239,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2125,239,239,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2126,239,239,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2127,239,239,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2128,239,239,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2129,239,239,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2130,239,239,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2131,239,239,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2132,239,239,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2133,239,239,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2134,239,239,13,14,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2135,240,240,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2136,240,240,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2137,240,240,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2138,240,240,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2139,240,240,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2140,240,240,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2141,240,240,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2142,240,240,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2143,240,240,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2144,240,240,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2145,240,240,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2146,240,240,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2147,240,240,12,13,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2148,240,240,13,14,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2149,241,241,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2150,241,241,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2151,241,241,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2152,241,241,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2153,241,241,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2154,241,241,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2155,241,241,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2156,241,241,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2157,241,241,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2158,241,241,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2159,241,241,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2160,241,241,11,12,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2161,241,241,12,13,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2162,241,241,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2163,242,242,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2164,242,242,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2165,242,242,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2166,242,242,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2167,242,242,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2168,242,242,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2169,242,242,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2170,242,242,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2171,242,242,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2172,242,242,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2173,242,242,10,11,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2174,242,242,11,12,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2175,242,242,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2176,242,242,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2177,243,243,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2178,243,243,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2179,243,243,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2180,243,243,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2181,243,243,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2182,243,243,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2183,243,243,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2184,243,243,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2185,243,243,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2186,243,243,9,10,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2187,243,243,10,11,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2188,243,243,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2189,243,243,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2190,243,243,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2191,244,244,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2192,244,244,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2193,244,244,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2194,244,244,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2195,244,244,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2196,244,244,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2197,244,244,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2198,244,244,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2199,244,244,8,9,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2200,244,244,9,10,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2201,244,244,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2202,244,244,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2203,244,244,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2204,244,244,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2205,245,245,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2206,245,245,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2207,245,245,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2208,245,245,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2209,245,245,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2210,245,245,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2211,245,245,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2212,245,245,7,8,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2213,245,245,8,9,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2214,245,245,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2215,245,245,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2216,245,245,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2217,245,245,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2218,245,245,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2219,246,246,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2220,246,246,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2221,246,246,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2222,246,246,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2223,246,246,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2224,246,246,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2225,246,246,6,7,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2226,246,246,7,8,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2227,246,246,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2228,246,246,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2229,246,246,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2230,246,246,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2231,246,246,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2232,246,246,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2233,247,247,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2234,247,247,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2235,247,247,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2236,247,247,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2237,247,247,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2238,247,247,5,6,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2239,247,247,6,7,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2240,247,247,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2241,247,247,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2242,247,247,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2243,247,247,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2244,247,247,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2245,247,247,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2246,247,247,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2247,248,248,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2248,248,248,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2249,248,248,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2250,248,248,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2251,248,248,4,5,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2252,248,248,5,6,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2253,248,248,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2254,248,248,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2255,248,248,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2256,248,248,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2257,248,248,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2258,248,248,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2259,248,248,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2260,248,248,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2261,249,249,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2262,249,249,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2263,249,249,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2264,249,249,3,4,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2265,249,249,4,5,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2266,249,249,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2267,249,249,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2268,249,249,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2269,249,249,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2270,249,249,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2271,249,249,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2272,249,249,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2273,249,249,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2274,249,249,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2275,250,250,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2276,250,250,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2277,250,250,2,3,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2278,250,250,3,4,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2279,250,250,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2280,250,250,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2281,250,250,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2282,250,250,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2283,250,250,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2284,250,250,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2285,250,250,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2286,250,250,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2287,250,250,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2288,250,250,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2289,251,251,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2290,251,251,1,2,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2291,251,251,2,3,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2292,251,251,3,4,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2293,251,251,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2294,251,251,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2295,251,251,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2296,251,251,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2297,251,251,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2298,251,251,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2299,251,251,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2300,251,251,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2301,251,251,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2302,251,251,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2303,252,252,0,1,1,1,0,0,0,53,291,53,291,1,1,1,0,0,1
2304,252,252,1,2,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2305,252,252,2,3,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2306,252,252,3,4,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2307,252,252,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2308,252,252,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2309,252,252,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2310,252,252,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2311,252,252,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2312,252,252,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2313,252,252,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2314,252,252,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2315,252,252,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2316,252,252,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2317,253,253,0,1,1,2,0,206848,0,171,291,171,291,1,1,1,0,0,1
2318,253,253,1,2,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2319,253,253,2,3,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2320,253,253,3,4,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2321,253,253,4,5,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2322,253,253,5,6,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2323,253,253,6,7,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2324,253,253,7,8,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2325,253,253,8,9,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2326,253,253,9,10,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2327,253,253,10,11,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2328,253,253,11,12,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2329,253,253,12,13,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2330,253,253,13,14,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2331,254,254,0,1,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2332,254,254,1,2,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
2333,254,254,2,3,2,2,206848,206848,139,171,291,32,152,1,1,1,0,0,1
