basis_id,component_id,prob_num,prob_den,prob_num_digits,prob_den_digits,prob_num_mod_1000000007,prob_den_mod_1000000007,prob_num_mod_1000000009,prob_den_mod_1000000009,prob_sha256,active_owner_flag,dominant_component_flag,positive_flag
66,0,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
66,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
66,2,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
67,0,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
67,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
67,2,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
68,0,25706954808049933072173228622135323141280885750977599943061817387808433711632069824019918010440506566908266055769034030767723713177956332447965637766126803297259788858894464361067060302857451742117896181199828257132392273050603741153424081777779321444206,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,922406126,253126048,979411214,867253560,ff8359c0fb5ad3867b9d10b1c3d2286ed90c724ed5673189528e0e50300aac11,0,1,1
68,1,3255307197900621909929978813855783558258377743772147053810065881912159019544061819972988447912335972956991746768938690049638588784231572886547011029871223639519059619578283325394735500551605069169729303593152578057470712926189870445963449649843330002,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,250,254,892183697,253126048,707719699,867253560,5e0ea849dc4c9fd4d2a2ce2ab060152e9867adc30583e0319d9fe32feccab488,0,0,1
68,2,2999444630490687939204192925811928055335812265906622025785666550537444804179975463330423497209611858957593820997731409260715257888744896681892611587374001376297669164435800712615243532580317837015168176070446518422307804998734483724726440477353809179923,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,438536239,253126048,180122656,867253560,3150fa5f962f38e70f9c29be8fcb519074d8d1bd14bbf201e23613cf0c886b56,0,0,1
69,0,26570350956267099112110196869471810507097072198033623826625884146523264787312442850420990482354810648517689612149241798549093811206638829390234405414230153246123517102233071740091524980580385447509558837697155958059014876290378375733505603673722863699456,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,254,254,886510897,253126048,557385048,867253560,bd571ff0d36896d148331e898725d95d8f3b83df052d70c69b405f73d41c710a,0,1,1
69,1,2319276374223126792058738899328561448855010341409548859423784957400675595394012095380116370237862370509294439391288587479454969006018021577316241085179817481190895511712323263779635835856255368769487650802789216954683606972972335812938815565223842142,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,250,254,702737906,253126048,766202855,867253560,1646495d2f75fd86c461e5a357a5a8f17de8a11f46f4096422502a538d73c2e7,0,0,1
69,2,2136984513097199394385095918389967911629029186252960740415986072747125211923752486653943897372982250950617961924901291581915343479840613290933074709215342833592269085205059293652393954522079481323905761225909180856787988864913066679277943215494886412533,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,253,254,663877259,253126048,543665666,867253560,08a2916ff7a953f4dd49acfc28df29a38dac2debef41cb8106a308d3035b91b8,0,0,1
70,0,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
70,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
70,2,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
71,0,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
71,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
71,2,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
72,0,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
72,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
72,2,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
73,0,1,1,1,1,1,1,1,1,253d950f11ebdbeb4c2d54c57803deb69869b832a2e03010620d462a85d15290,1,1,1
73,1,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
73,2,0,1,1,1,0,1,0,1,a93875fe509ac2fae0e0939d3ec71c4d978244c7398dd7185ca68c393426a5a6,1,0,0
74,0,114056761090574439915530613092221637543250478477243440956039863237455684257658225245392458927181256257688724749378984952759529500374159158970717415211646148038213758766657468516792190857047994410925435318069736358027136791289121546255755160904719465692749,114838618982954086533149406107044427920699825578511976463605176016911162699326357396681257984392123047355267474054137514873954438621941842810979185458122703588787908331799373428030794283753284736808936346295471712531030195049057658994385942819131895816524,255,255,806384084,12504185,984407796,469014213,7e01cf67085e64f58144969aec65a40b0231085cc5d37991c8bff451ad40becc,0,1,1
74,1,798866952971964843604184469834350078008747110518029089082712047381537188399112305007661855170813662458653487006706313713692822438772562337608852466004968283693711644654190603284316285096096964803246755475271482945398461950383011343799522761373960,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,246,254,170040829,253126048,28993413,867253560,c45a942d6094a0bafe612d59fc7e00a6c88abf3186091dc1766c1a067ca38b4e,0,0,1
74,2,781854696911834729759418598084911040049035066280093435448956448607288915519378554839579026563446106411892890061204535289170083476492928750012419811066691530701014790295326294476190289440149941495641815238713453417961622166088311206585406716321384627935,114838618982954086533149406107044427920699825578511976463605176016911162699326357396681257984392123047355267474054137514873954438621941842810979185458122703588787908331799373428030794283753284736808936346295471712531030195049057658994385942819131895816524,252,255,525956799,12504185,368632774,469014213,6bd3e704df7e69acd378ebe0fca6501a577ece918d36409413ae838b3551d442,0,0,1
75,0,57020012212870343925291316227731917979437957352215904178587331453367930073641727320625889408953194687024659303876092617026381815786848915229732199621400627772937424013617949245366580894419515465749268735295448507675739915128030189135639747547185309367287,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,201715509,506252096,9599036,734507111,04beb45b61d5bd87f355996ca8d160543b8c400c0f5521d42813ba8d94fe4796,0,1,1
75,1,815967718429430227737793477422466927388367402160531667387588948110319446030996105654411505098629842211804692224342174594984045725483670692552246798642740391162148935975683231810729593293591883307948292556247783464525303155006766677758649124484880,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,246,254,391852508,253126048,133140646,867253560,78a0b48e0fd0c88592953809adc94ecff639bc6237712dba7502146500bc83c6,0,0,1
75,2,399295646671262482422931350203341135978100660305279732151921779909755055382559315722528274419856639393290009541591691726246213556030555208416008003167126735975747827983865517282352625997940315471432821955702236094208253345892330348019868345082389571215,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,252,254,520831578,506252096,458626783,734507111,065fbcf59207711c1775092b62c4b8684e0a6f5583b2a58963eb80e36fd2cfc5,0,0,1
76,0,56952882729462117180043093255874010996757987135222575486920515110142825848336329848588364237238937086318563710027649228018808847138384182373083175507149606987911477381015138188089730701553860661962376618732975170026302220384236031576210063966891789967287,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,254,254,312520632,506252096,721893427,734507111,be836a2f9a8cebac2a11820f76b4cf8626aab25b3ecde1bcb4597896b85ebf75,0,1,1
76,1,953147444790425404554461014754752634377940357485546256675066251437725561903191601794919192626029535060447948089067490245775146370644649542217667269176373953150989438063403176372298941722867262771032949633971993665241131250327072378819032806404880,28709654745738521633287351526761106980174956394627994115901294004227790674831589349170314496098030761838816868513534378718488609655485460702744796364530675897196977082949843357007698570938321184202234086573867928132757548762264414748596485704782973954131,246,254,543279270,253126048,452731577,867253560,0dd90f9455445e9a6ee8d1756d45846a9f1c264ae834168af8a128b36713aa37,0,0,1
76,2,466424855720036505680800688726173454086656898152697773789559548180252625875725043369061165118739185299999906103523351283187880622293997743107332786577206453734570482905672399119313695724898260707566012348861418295225546658030297266838149804608545131215,57419309491477043266574703053522213960349912789255988231802588008455581349663178698340628992196061523677633737027068757436977219310970921405489592729061351794393954165899686714015397141876642368404468173147735856265515097524528829497192971409565947908262,252,254,107172931,506252096,107150539,734507111,723160f2b248d96addd683b2e4c57c031f9572aeaf73acb41383382a122e1641,0,0,1
77,0,104119404382042984242738129806610418889168092918315632720501036424942372946645787842683604832960550718777588977826554354495260529505311081936372608743233071363431736878731831724957338780908407949707748973961781144209633341229615218459014220716633454909243,172257928474431129799724109160566641881049738367767964695407764025366744048989536095021886976588184571032901211081206272310931657932912764216468778187184055383181862497699060142046191425629927105213404519443207568796545292573586488491578914228697843724786,255,255,76663061,518756281,216619820,203521315,b4cd436390ec81769a60e097ff393c46db3207b6ea5154f96895eadc42aad3f9,0,1,1
