shell,start,iter,F,grad_norm,z_std,z_max,z_min
12,68,1,-3.98406685195188,0.3271633470956332,3.101965590353897,2.1820896450831175,-10.13684826562266
12,68,11,-3.6950335676732074e-05,0.007390615317951391,0.002041078455463536,0.0020403603375475665,-0.002278357153350168
12,68,21,1.619035401712182e-16,1.078751132343545e-08,2.9791649377760045e-09,2.978114047039537e-09,-3.326020279731314e-09
12,69,1,-3.7636220226371027,0.09533953573487118,2.3709928838504664,1.6087953070573262,-8.221822480446367
12,69,11,-1.4056889462951997e-08,0.00014414777614004686,3.9810678180506436e-05,3.5759452148726786e-05,-0.0001083453385814061
12,69,21,-4.440604321590037e-16,2.104089151152035e-10,5.810824481794536e-11,5.219473001985786e-11,-1.58145681746113e-10
12,70,1,-3.677881272691657,0.6221384545922128,2.9549894112066024,1.7995935857028322,-7.826903216353635
12,70,11,-2.3155480020591707e-09,5.850451476134497e-05,1.61578017413801e-05,8.147135641495626e-06,-4.997764728504358e-05
12,70,21,8.326664767342366e-16,8.539812607378918e-11,2.3584183518360155e-11,1.1891880998652872e-11,-7.294825392132264e-11
12,71,1,-3.776362111260303,0.08545734423480982,2.2035063294440547,1.6595739585658005,-6.121370371741967
12,71,11,-1.1478266933207405e-07,0.0004119185559090045,0.00011375962940267133,0.00011283182440636582,-0.00016554890010308826
12,71,21,4.999231441203363e-16,6.012434252568711e-10,1.6604386088764284e-10,1.6468935012044874e-10,-2.416421738784686e-10
12,72,1,-3.698131660792807,0.004017297578719345,2.8651032855762595,2.53409462489449,-6.476415554040225
12,73,1,-3.7928263161835076,0.11207395580731178,2.8016292360144353,2.0417470346259403,-8.021063655576143
12,74,1,-3.8254566774299485,0.5276077583772181,1.7329826137926592,1.2852259836890545,-3.838363301605861
12,74,11,-3.082678544870962e-10,2.134698508765881e-05,5.8954243758199105e-06,4.01274426565466e-06,-1.4966528341867429e-05
12,74,21,2.220447781482838e-16,3.115806209736096e-11,8.604892805598638e-12,5.856981566429882e-12,-2.1844859255028613e-11
12,75,1,-3.7030574430321828,0.010330292000832523,2.6803737843696642,2.321944790301929,-7.272276682141488
12,76,1,-3.758673406425583,0.09226884192534068,2.0493357349233285,1.505628391152125,-5.9325045816077475
12,76,11,-6.090897936312915e-09,9.488776637219096e-05,2.6205502556290603e-05,2.4027843383174607e-05,-6.082540564898999e-05
