pair_id,p5_a,p5_b,f4_a,f4_b,face_a,face_b,mask_a,mask_b,same_face_flag,same_mask_flag,joint_p0_support,joint_p1_support,joint_p2_support,joint_p3_support,joint_p4_support,joint_support_min,joint_support_max,joint_support_spread,below_single_floor_flag,support_equal_flag,joint_mult_value,eta6_preserved_flag
5368,44,67,22,33,12,22,30,45,0,0,220082176,270237696,342601088,585633024,555432448,220082176,585633024,365550848,0,0,1836711936,1
5369,44,68,22,34,12,22,30,45,0,0,48948224,64774144,54214528,144260352,71859008,48948224,144260352,95312128,0,0,1157234688,1
5370,44,69,22,34,12,22,30,45,0,0,137248768,211632128,262655872,584686848,425660416,137248768,584686848,447438080,0,0,1836711936,1
5371,44,70,22,35,12,22,30,45,0,0,39411712,107442176,54216064,128741760,118018304,39411712,128741760,89330048,0,0,1157234688,1
5372,44,71,22,35,12,22,30,45,0,0,109178880,418480128,224964480,644330240,596955648,109178880,644330240,535151360,0,0,1836711936,1
5373,44,72,22,36,12,22,30,45,0,0,74266624,266049536,35677056,112855808,50631680,35677056,266049536,230372480,0,0,987365376,1
5374,44,73,22,36,12,22,30,45,0,0,176009216,723841024,139999104,526637312,278912000,139999104,723841024,583841920,0,0,1836711936,1
5375,44,74,22,37,12,22,30,45,0,0,66260992,47461376,138899328,59575552,71859008,47461376,138899328,91437952,0,0,987365376,1
5376,44,75,22,37,12,22,30,45,0,0,213118976,135761920,579325824,268016896,425660416,135761920,579325824,443563904,0,0,1836711936,1
5377,44,76,22,38,12,22,30,45,0,0,179459072,137715712,75886944,60276992,46448768,46448768,179459072,133010304,0,0,987365376,1
5378,44,77,22,38,12,22,30,45,0,0,475160576,359477248,344345600,290172160,261342976,261342976,475160576,213817600,0,0,1836711936,1
5379,44,78,22,39,12,22,30,45,0,0,168720384,110951936,136601728,52696320,61902848,52696320,168720384,116024064,0,0,987365376,1
5380,44,79,22,39,12,22,30,45,0,0,570916864,363784192,541259648,285064448,432858624,285064448,570916864,285852416,0,0,1836711936,1
5381,44,80,22,40,12,22,30,45,0,0,62027776,50571264,70940544,105353472,70679936,50571264,105353472,54782208,0,0,987365376,1
5382,44,81,22,40,12,22,30,45,0,0,189108224,153575424,368762752,401319168,356762624,153575424,401319168,247743744,0,0,1836711936,1
5383,44,82,22,41,12,22,30,45,0,0,66896384,226493440,33619840,189896704,67446784,33619840,226493440,192873600,0,0,987365376,1
5384,44,83,22,41,12,22,30,45,0,0,197054464,787795968,155561856,745833728,406237184,155561856,787795968,632234112,0,0,1836711936,1
5385,44,84,22,42,12,22,30,45,0,0,139202560,177972224,54915968,81247968,46448768,46448768,177972224,131523456,0,0,1114767360,1
5386,44,85,22,42,12,22,30,45,0,0,360964096,473673728,284811136,349706624,261342976,261342976,473673728,212330752,0,0,1879179264,1
5387,44,86,22,43,12,22,30,45,0,0,101105664,69241344,138665856,47596992,71138912,47596992,138665856,91068864,0,0,1114767360,1
5388,44,87,22,43,12,22,30,45,0,0,321318912,200570880,533327744,181049216,395849984,181049216,533327744,352278528,0,0,1879179264,1
5389,44,88,22,44,12,22,30,45,0,0,267536384,72779776,107494784,41038080,50631680,41038080,267536384,226498304,0,0,1114767360,1
5390,44,89,22,44,12,22,30,45,0,0,725327872,174522368,521276288,145360128,278912000,145360128,725327872,579967744,0,0,1879179264,1
5391,44,90,22,45,12,22,30,45,0,0,174881024,114996096,148982656,47550720,68633856,47550720,174881024,127330304,0,0,1114767360,1
5392,44,91,22,45,12,22,30,45,0,0,582368000,370251904,536436096,204324096,429870080,204324096,582368000,378043904,0,0,1879179264,1
5393,44,92,22,46,12,22,30,45,0,0,134280192,43900416,73146880,62264576,75109376,43900416,134280192,90379776,0,0,1114767360,1
5394,44,93,22,46,12,22,30,45,0,0,427958272,115054592,375521920,182054144,354384896,115054592,427958272,312903680,0,0,1879179264,1
5395,44,94,22,47,12,22,30,45,0,0,128114688,157983040,45528960,142299776,66584576,45528960,157983040,112454080,0,0,1114767360,1
5396,44,95,22,47,12,22,30,45,0,0,413864448,525223360,232042368,487379712,375418880,232042368,525223360,293180992,0,0,1879179264,1
5397,44,96,22,48,12,26,30,51,0,0,133546688,126693568,75761280,48529920,44539904,44539904,133546688,89006784,0,0,1081737216,1
5398,44,97,22,48,12,26,30,51,0,0,532477248,507103296,481176704,429389504,481409024,429389504,532477248,103087744,0,0,2289696768,1
5399,44,98,22,49,12,26,30,51,0,0,92833600,66517952,102735232,36531968,49707008,36531968,102735232,66203264,0,0,1081737216,1
5400,44,99,22,49,12,26,30,51,0,0,485217216,321289280,672581760,316616704,572051968,316616704,672581760,355965056,0,0,2289696768,1
5401,44,100,22,50,12,26,30,51,0,0,95310048,185281728,37103616,110529792,48705536,37103616,185281728,148178112,0,0,1081737216,1
5402,44,101,22,50,12,26,30,51,0,0,361384288,769406016,307530112,704642560,625884416,307530112,769406016,461875904,0,0,2289696768,1
5403,44,102,22,51,12,26,30,51,0,0,59910624,44967328,104449536,51528960,73404416,44967328,104449536,59482208,0,0,1081737216,1
5404,44,103,22,51,12,26,30,51,0,0,317757168,217332704,850012928,428778880,786636544,217332704,850012928,632680224,0,0,2289696768,1
5405,44,104,22,52,12,26,30,51,0,0,53147840,93686400,27521664,110580480,48453632,27521664,110580480,83058816,0,0,1081737216,1
5406,44,105,22,52,12,26,30,51,0,0,230395680,498592000,226728192,696044800,606580736,226728192,696044800,469316608,0,0,2289696768,1
5407,44,106,22,53,12,26,30,51,0,0,47720992,44977856,48073472,76199424,62883840,44977856,76199424,31221568,0,0,1081737216,1
5408,44,107,22,53,12,26,30,51,0,0,227663648,218112720,458437696,571012352,645992448,218112720,645992448,427879728,0,0,2289696768,1
5409,44,108,22,54,12,26,30,51,0,0,71873568,95971968,50601600,90884096,63377408,50601600,95971968,45370368,0,0,1081737216,1
5410,44,109,22,54,12,26,30,51,0,0,392806592,574332800,424099200,723004480,665021952,392806592,723004480,330197888,0,0,2289696768,1
5411,44,110,22,55,12,26,30,51,0,0,46648320,46319424,58442880,53838336,63709184,46319424,63709184,17389760,0,0,1081737216,1
5412,44,111,22,55,12,26,30,51,0,0,286325376,296112000,509146752,471035648,657547264,286325376,657547264,371221888,0,0,2289696768,1
5413,44,112,22,56,12,26,30,51,0,0,55820208,98562528,49189504,75372544,62230528,49189504,98562528,49373024,0,0,1081737216,1
5414,44,113,22,56,12,26,30,51,0,0,280453152,591093952,346729088,654627584,702684160,280453152,702684160,422231008,0,0,2289696768,1
5415,44,114,22,57,12,26,30,51,0,0,46464704,46234144,70838400,53434496,62883840,46234144,70838400,24604256,0,0,1081737216,1
5416,44,115,22,57,12,26,30,51,0,0,219599568,226176800,565651328,463798720,645992448,219599568,645992448,426392880,0,0,2289696768,1
5417,44,116,22,58,12,26,30,51,0,0,38173280,59971584,38501760,91353984,72753152,38173280,91353984,53180704,0,0,1081737216,1
5418,44,117,22,58,12,26,30,51,0,0,204645760,427908224,311257728,788713216,843466752,204645760,843466752,638820992,0,0,2289696768,1
5419,44,118,22,59,12,26,30,51,0,0,46454176,58423776,46167936,109810560,73404416,46167936,109810560,63642624,0,0,1081737216,1
5420,44,119,22,59,12,26,30,51,0,0,218819552,316270320,423417856,855373952,786636544,218819552,855373952,636554400,0,0,2289696768,1
5421,44,120,22,60,12,26,30,51,0,0,105389696,145849728,37127808,106481920,48926720,37127808,145849728,108721920,0,0,930742272,1
5422,44,121,22,60,12,26,30,51,0,0,469381888,686881792,405419392,736937216,632795136,405419392,736937216,331517824,0,0,2289696768,1
5423,44,122,22,61,12,26,30,51,0,0,61458432,36686432,85992960,43862784,72753152,36686432,85992960,49306528,0,0,930742272,1
5424,44,123,22,61,12,26,30,51,0,0,429395072,203158912,783352192,316618752,843466752,203158912,843466752,640307840,0,0,2289696768,1
5425,44,124,22,62,12,26,30,51,0,0,109381888,103898624,74553728,41544192,43888640,41544192,109381888,67837696,0,0,930742272,1
5426,44,125,22,62,12,26,30,51,0,0,490462720,467837952,516544384,410292736,516931584,410292736,516931584,106638848,0,0,2289696768,1
5427,44,126,22,63,12,26,30,51,0,0,95173248,51660992,105219456,32882688,48453632,32882688,105219456,72336768,0,0,930742272,1
5428,44,127,22,63,12,26,30,51,0,0,500078848,228908832,690683776,232089216,606580736,228908832,690683776,461774944,0,0,2289696768,1
5429,44,128,22,64,12,26,30,51,0,0,47806272,45161472,48477312,63803904,63709184,45161472,63803904,18642432,0,0,930742272,1
5430,44,129,22,64,12,26,30,51,0,0,297598848,284838528,465674624,514507776,657547264,284838528,657547264,372708736,0,0,2289696768,1
5431,44,130,22,65,12,26,30,51,0,0,68004800,91346752,31170944,108096256,49707008,31170944,108096256,76925312,0,0,930742272,1
5432,44,131,22,65,12,26,30,51,0,0,322776128,483730368,311255680,677942784,572051968,311255680,677942784,366687104,0,0,2289696768,1
5433,44,132,22,66,12,26,30,51,0,0,105385472,107895040,36183168,79914752,43888640,36183168,107895040,71711872,0,0,1232732160,1
5434,44,133,22,66,12,26,30,51,0,0,469324800,488975872,404931712,521905408,516931584,404931712,521905408,116973696,0,0,2893676544,1
5435,44,134,22,67,12,26,30,51,0,0,100049376,54333360,70011520,54550528,62230528,54333360,100049376,45716016,0,0,1232732160,1
5436,44,135,22,67,12,26,30,51,0,0,592580800,278966304,649266560,352090112,702684160,278966304,702684160,423717856,0,0,2893676544,1
5437,44,136,22,68,12,26,30,51,0,0,147336576,103902848,101120896,42488832,48926720,42488832,147336576,104847744,0,0,1232732160,1
5438,44,137,22,68,12,26,30,51,0,0,688368640,467895040,731576192,410780416,632795136,410780416,731576192,320795776,0,0,2893676544,1
5439,44,138,22,69,12,26,30,51,0,0,186768576,93823200,105168768,42464640,48705536,42464640,186768576,144303936,0,0,1232732160,1
5440,44,139,22,69,12,26,30,51,0,0,770892864,359897440,699281536,312891136,625884416,312891136,770892864,458001728,0,0,2893676544,1
5441,44,140,22,70,12,26,30,51,0,0,97458816,70386720,85523072,55962624,63377408,55962624,97458816,41496192,0,0,1232732160,1
5442,44,141,22,70,12,26,30,51,0,0,575819648,391319744,717643456,429460224,665021952,391319744,717643456,326323712,0,0,2893676544,1
5443,44,142,22,71,12,26,30,51,0,0,128180416,132059840,43168896,81122304,44539904,43168896,132059840,88890944,0,0,1232732160,1
5444,44,143,22,71,12,26,30,51,0,0,508590144,530990400,424028480,486537728,481409024,424028480,530990400,106961920,0,0,2893676544,1
5445,45,46,22,23,12,12,30,30,1,1,71733504,80767360,103368704,113607680,181421056,71733504,181421056,109687552,0,0,1178468352,1
5446,45,47,22,23,12,12,30,30,1,1,99583744,124857088,159685632,209025536,253132800,99583744,253132800,153549056,0,0,1401421824,1
5447,45,48,22,24,12,22,30,45,0,0,190240576,154982400,198376832,86503424,187726848,86503424,198376832,111873408,0,0,1465122816,1
5448,45,49,22,24,12,22,30,45,0,0,557480896,440732160,543456768,273016832,496561152,273016832,557480896,284464064,0,0,2611740672,1
5449,45,50,22,25,12,22,30,45,0,0,258750976,93764096,245973760,74594304,188589056,74594304,258750976,184156672,0,0,1465122816,1
5450,45,51,22,25,12,22,30,45,0,0,820053504,223922176,801910784,196536320,527379456,196536320,820053504,623517184,0,0,2611740672,1
5451,45,52,22,26,12,22,30,45,0,0,147253632,201748736,103627776,189957120,189776128,103627776,201748736,98120960,0,0,1465122816,1
5452,45,53,22,26,12,22,30,45,0,0,402509440,609235712,260401152,577410560,551012352,260401152,609235712,348834560,0,0,2611740672,1
5453,45,54,22,27,12,22,30,45,0,0,139699712,66279424,184818816,95190528,239160576,66279424,239160576,172881152,0,0,1465122816,1
5454,45,55,22,27,12,22,30,45,0,0,450737664,136046592,700407296,265938944,718097920,136046592,718097920,582051328,0,0,2611740672,1
5455,45,56,22,28,12,22,30,45,0,0,143209472,195588096,108773376,177576192,183045120,108773376,195588096,86814720,0,0,1465122816,1
5456,45,57,22,28,12,22,30,45,0,0,396041728,597784576,341141504,582234112,554000896,341141504,597784576,256643072,0,0,2611740672,1
5457,45,58,22,29,12,22,30,45,0,0,107038208,90986496,178945024,111468032,230534080,90986496,230534080,139547584,0,0,1465122816,1
5458,45,59,22,29,12,22,30,45,0,0,302495232,246949888,641710080,383575552,676574720,246949888,676574720,429624832,0,0,2611740672,1
5459,45,60,22,30,12,22,30,45,0,0,76157952,161147904,118341632,114121344,196251648,76157952,196251648,120093696,0,0,1380188160,1
5460,45,61,22,30,12,22,30,45,0,0,147312128,454825984,238131200,416496384,475527168,147312128,475527168,328215040,0,0,2059665408,1
5461,45,62,22,31,12,22,30,45,0,0,82828800,88895488,161430528,111915008,191822208,82828800,191822208,108993408,0,0,1380188160,1
5462,45,63,22,31,12,22,30,45,0,0,185832960,215975936,457396224,409737216,477904896,185832960,477904896,292071936,0,0,2059665408,1
5463,45,64,22,32,12,22,30,45,0,0,101498880,127973376,103674048,179640320,192281184,101498880,192281184,90782304,0,0,1380188160,1
5464,45,65,22,32,12,22,30,45,0,0,232828416,348186624,237126272,574302208,516992256,232828416,574302208,341473792,0,0,2059665408,1
5465,45,66,22,33,12,22,30,45,0,0,94889472,103135232,131931648,158481408,230534080,94889472,230534080,135644608,0,0,1380188160,1
5466,45,67,22,33,12,22,30,45,0,0,250852864,298592256,404039168,621246464,676574720,250852864,676574720,425721856,0,0,2059665408,1
5467,45,68,22,34,12,22,30,45,0,0,79718912,93128704,115652608,179873792,193001280,79718912,193001280,113282368,0,0,1380188160,1
5468,45,69,22,34,12,22,30,45,0,0,168019456,239986688,324093952,620300288,546802688,168019456,620300288,452280832,0,0,2059665408,1
5469,45,70,22,35,12,22,30,45,0,0,70182400,135796736,115654144,164355200,239160576,70182400,239160576,168978176,0,0,1380188160,1
5470,45,71,22,35,12,22,30,45,0,0,139949568,446834688,286402560,679943680,718097920,139949568,718097920,578148352,0,0,2059665408,1
5471,45,72,22,36,12,22,30,45,0,0,105037312,294404096,97115136,148469248,171773952,97115136,294404096,197288960,0,0,1210318848,1
5472,45,73,22,36,12,22,30,45,0,0,206779904,752195584,201437184,562250752,400054272,201437184,752195584,550758400,0,0,2059665408,1
5473,45,74,22,37,12,22,30,45,0,0,97031680,75815936,200337408,95188992,193001280,75815936,200337408,124521472,0,0,1210318848,1
5474,45,75,22,37,12,22,30,45,0,0,243889664,164116480,640763904,303630336,546802688,164116480,640763904,476647424,0,0,2059665408,1
5475,45,76,22,38,12,22,30,45,0,0,210229760,166070272,137325024,95890432,167591040,95890432,210229760,114339328,0,0,1210318848,1
5476,45,77,22,38,12,22,30,45,0,0,505931264,387831808,405783680,325785600,382485248,325785600,505931264,180145664,0,0,2059665408,1
5477,45,78,22,39,12,22,30,45,0,0,199491072,139306496,198039808,88309760,183045120,88309760,199491072,111181312,0,0,1210318848,1
5478,45,79,22,39,12,22,30,45,0,0,601687552,392138752,602697728,320677888,554000896,320677888,602697728,282019840,0,0,2059665408,1
5479,45,80,22,40,12,22,30,45,0,0,92798464,78925824,132378624,140966912,191822208,78925824,191822208,112896384,0,0,1210318848,1
5480,45,81,22,40,12,22,30,45,0,0,219878912,181929984,430200832,436932608,477904896,181929984,477904896,295974912,0,0,2059665408,1
5481,45,82,22,41,12,22,30,45,0,0,97667072,254848000,95057920,225510144,188589056,95057920,254848000,159790080,0,0,1210318848,1
5482,45,83,22,41,12,22,30,45,0,0,227825152,816150528,216999936,781447168,527379456,216999936,816150528,599150592,0,0,2059665408,1
5483,45,84,22,42,12,22,30,45,0,0,169973248,206326784,116354048,116861408,167591040,116354048,206326784,89972736,0,0,1337720832,1
5484,45,85,22,42,12,22,30,45,0,0,391734784,502028288,346249216,385320064,382485248,346249216,502028288,155779072,0,0,2102132736,1
5485,45,86,22,43,12,22,30,45,0,0,131876352,97595904,200103936,83210432,192281184,83210432,200103936,116893504,0,0,1337720832,1
5486,45,87,22,43,12,22,30,45,0,0,352089600,228925440,594765824,216662656,516992256,216662656,594765824,378103168,0,0,2102132736,1
5487,45,88,22,44,12,22,30,45,0,0,298307072,101134336,168932864,76651520,171773952,76651520,298307072,221655552,0,0,1337720832,1
5488,45,89,22,44,12,22,30,45,0,0,756098560,202876928,582714368,180973568,400054272,180973568,756098560,575124992,0,0,2102132736,1
5489,45,90,22,45,12,22,30,45,0,0,205651712,143350656,210420736,83164160,189776128,83164160,210420736,127256576,0,0,1337720832,1
5490,45,91,22,45,12,22,30,45,0,0,613138688,398606464,597874176,239937536,551012352,239937536,613138688,373201152,0,0,2102132736,1
5491,45,92,22,46,12,22,30,45,0,0,165050880,72254976,134584960,97878016,196251648,72254976,196251648,123996672,0,0,1337720832,1
5492,45,93,22,46,12,22,30,45,0,0,458728960,143409152,436960000,217667584,475527168,143409152,475527168,332118016,0,0,2102132736,1
5493,45,94,22,47,12,22,30,45,0,0,158885376,186337600,106967040,177913216,187726848,106967040,187726848,80759808,0,0,1337720832,1
5494,45,95,22,47,12,22,30,45,0,0,444635136,553577920,293480448,522993152,496561152,293480448,553577920,260097472,0,0,2102132736,1
5495,45,96,22,48,12,26,30,51,0,0,164317376,155048128,137199360,84143360,165682176,84143360,165682176,81538816,0,0,1304690688,1
5496,45,97,22,48,12,26,30,51,0,0,563247936,535457856,542614784,465002944,602551296,465002944,602551296,137548352,0,0,2512650240,1
5497,45,98,22,49,12,26,30,51,0,0,123604288,94872512,164173312,72145408,170849280,72145408,170849280,98703872,0,0,1304690688,1
5498,45,99,22,49,12,26,30,51,0,0,515987904,349643840,734019840,352230144,693194240,349643840,734019840,384376000,0,0,2512650240,1
5499,45,100,22,50,12,26,30,51,0,0,126080736,213636288,98541696,146143232,169847808,98541696,213636288,115094592,0,0,1304690688,1
5500,45,101,22,50,12,26,30,51,0,0,392154976,797760576,368968192,740256000,747026688,368968192,797760576,428792384,0,0,2512650240,1
5501,45,102,22,51,12,26,30,51,0,0,90681312,73321888,165887616,87142400,194546688,73321888,194546688,121224800,0,0,1304690688,1
5502,45,103,22,51,12,26,30,51,0,0,348527856,245687264,911451008,464392320,907778816,245687264,911451008,665763744,0,0,2512650240,1
5503,45,104,22,52,12,26,30,51,0,0,83918528,122040960,88959744,146193920,169595904,83918528,169595904,85677376,0,0,1304690688,1
5504,45,105,22,52,12,26,30,51,0,0,261166368,526946560,288166272,731658240,727723008,261166368,731658240,470491872,0,0,2512650240,1
5505,45,106,22,53,12,26,30,51,0,0,78491680,73332416,109511552,111812864,184026112,73332416,184026112,110693696,0,0,1304690688,1
5506,45,107,22,53,12,26,30,51,0,0,258434336,246467280,519875776,606625792,767134720,246467280,767134720,520667440,0,0,2512650240,1
5507,45,108,22,54,12,26,30,51,0,0,102644256,124326528,112039680,126497536,184519680,102644256,184519680,81875424,0,0,1304690688,1
5508,45,109,22,54,12,26,30,51,0,0,423577280,602687360,485537280,758617920,786164224,423577280,786164224,362586944,0,0,2512650240,1
5509,45,110,22,55,12,26,30,51,0,0,77419008,74673984,119880960,89451776,184851456,74673984,184851456,110177472,0,0,1304690688,1
