transfer_edge_id,source_signature_class_id,target_signature_class_id,shared_active_atom_count,source_carrier_atom_mask,target_carrier_atom_mask,source_signature_flow_mass_x1e12,target_signature_flow_mass_x1e12,source_to_target_probability_x1e12,target_to_source_probability_x1e12,undirected_stationary_flux_x1e12
378,2,137,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
379,2,138,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
380,2,139,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
381,2,140,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
382,2,141,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
383,2,142,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
384,2,143,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
385,2,144,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
386,2,151,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
387,2,152,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
388,2,153,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
389,2,154,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
390,2,155,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
391,2,156,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
392,2,157,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
393,2,158,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
394,2,159,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
395,2,160,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
396,2,161,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
397,2,162,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
398,2,163,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
399,2,164,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
400,2,165,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
401,2,166,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
402,2,167,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
403,2,168,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
404,2,169,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
405,2,170,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
406,2,171,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
407,2,172,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
408,3,4,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
409,3,5,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
410,3,6,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
411,3,7,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
412,3,8,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
413,3,9,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
414,3,10,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
415,3,11,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
416,3,12,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
417,3,13,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
418,3,14,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
419,3,15,1,146,2,5182662233,1121028888,919809723,13681623139,11638684
420,3,16,1,146,2,5182662233,1121028888,919809723,13681623139,11638684
421,3,17,1,146,2,5182662233,1121028888,919809723,13681623139,11638684
422,3,18,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
423,3,19,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
424,3,20,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
425,3,21,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
426,3,22,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
427,3,23,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
428,3,24,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
429,3,25,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
430,3,26,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
431,3,27,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
432,3,28,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
433,3,29,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
434,3,30,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
435,3,31,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
436,3,32,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
437,3,33,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
438,3,34,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
439,3,35,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
440,3,36,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
441,3,37,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
442,3,38,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
443,3,45,1,146,2,5182662233,1121028888,919809722,13681623139,11638684
444,3,46,1,146,2,5182662233,1121028888,919809722,13681623139,11638684
445,3,47,1,146,2,5182662233,1121028888,919809722,13681623139,11638684
446,3,48,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
447,3,49,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
448,3,50,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
449,3,51,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
450,3,52,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
451,3,53,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
452,3,54,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
453,3,55,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
454,3,56,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
455,3,57,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
456,3,61,1,146,2,5182662233,1121028888,919809722,13681623139,11638684
457,3,62,1,146,2,5182662233,1121028888,919809722,13681623139,11638684
458,3,72,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
459,3,73,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
460,3,74,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
461,3,78,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
462,3,79,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
463,3,80,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
464,3,81,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
465,3,82,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
466,3,83,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
467,3,84,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
468,3,85,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
469,3,86,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
470,3,87,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
471,3,88,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
472,3,93,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
473,3,94,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
474,3,95,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
475,3,96,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
476,3,97,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
477,3,98,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
478,3,99,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
479,3,100,1,146,2,5182662233,1121028888,919809722,13681623139,11638684
480,3,101,1,146,2,5182662233,1121028888,919809722,13681623139,11638684
481,3,102,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
482,3,103,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
483,3,104,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
484,3,105,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
485,3,106,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
486,3,107,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
487,3,108,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
488,3,109,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
489,3,110,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
490,3,111,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
491,3,112,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
492,3,113,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
493,3,114,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
494,3,115,3,146,524434,5182662233,6940911420,17085155988,9173280102,216184633
495,3,116,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
496,3,117,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
497,3,118,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
498,3,119,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
499,3,120,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
500,3,121,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
501,3,122,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
502,3,123,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
503,3,124,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
504,3,125,3,146,524434,5182662233,6940911419,17085155985,9173280102,216184632
505,3,126,1,146,524416,5182662233,4603015247,3776796675,5337389265,47789169
506,3,127,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
507,3,128,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
508,3,129,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
509,3,134,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
510,3,135,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
511,3,136,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
512,3,137,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
513,3,138,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
514,3,139,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
515,3,140,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
516,3,141,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
517,3,142,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
518,3,143,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
519,3,144,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
520,3,151,1,146,524416,5182662233,4603015246,3776796674,5337389265,47789169
521,3,152,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
522,3,153,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
523,3,154,1,146,524416,5182662233,4603015245,3776796673,5337389265,47789169
524,3,155,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
525,3,156,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
526,3,157,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
527,3,158,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
528,3,159,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
529,3,160,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
530,3,161,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
531,3,162,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
532,3,163,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
533,3,164,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
534,3,165,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
535,3,166,1,146,526464,5182662233,5739846884,4709572630,4123103087,59591919
536,3,167,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
537,3,168,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
538,3,169,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
539,3,170,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
540,3,171,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
541,3,172,1,146,526464,5182662233,5739846883,4709572630,4123103087,59591919
542,4,5,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
543,4,6,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
544,4,7,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
545,4,8,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
546,4,9,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
547,4,10,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
548,4,11,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
549,4,12,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
550,4,13,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
551,4,14,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
552,4,15,1,146,2,5182662233,1121028888,919809723,13681623139,11638684
553,4,16,1,146,2,5182662233,1121028888,919809723,13681623139,11638684
554,4,17,1,146,2,5182662233,1121028888,919809723,13681623139,11638684
555,4,18,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
556,4,19,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
557,4,20,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
558,4,21,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
559,4,22,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
560,4,23,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
561,4,24,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
562,4,25,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
563,4,26,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
564,4,27,3,146,146,5182662233,5182662233,12757199642,12757199642,161421442
565,4,28,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
566,4,29,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
567,4,30,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
568,4,31,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
569,4,32,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
570,4,33,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
571,4,34,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
572,4,35,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
573,4,36,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
574,4,37,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
575,4,38,1,146,128,5182662233,2844766060,2334144559,10598558761,29534772
576,4,45,1,146,2,5182662233,1121028888,919809722,13681623139,11638684
577,4,46,1,146,2,5182662233,1121028888,919809722,13681623139,11638684
578,4,47,1,146,2,5182662233,1121028888,919809722,13681623139,11638684
579,4,48,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
580,4,49,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
581,4,50,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
582,4,51,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
583,4,52,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
584,4,53,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
585,4,54,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
586,4,55,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
587,4,56,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
588,4,57,1,146,6146,5182662233,7959993994,6531214266,4872975286,82641807
589,4,61,1,146,2,5182662233,1121028888,919809722,13681623139,11638684
590,4,62,1,146,2,5182662233,1121028888,919809722,13681623139,11638684
591,4,72,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
592,4,73,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
593,4,74,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
594,4,78,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
595,4,79,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
596,4,80,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
597,4,81,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
598,4,82,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
599,4,83,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
600,4,84,1,146,6160,5182662233,8055832391,6609850142,4955307061,83636815
601,4,85,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
602,4,86,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
603,4,87,1,146,16,5182662233,1216867285,998445599,14343470740,12633692
