grammar_cell_id,component_id,word_length,word_symbol_0_id,word_symbol_1_id,word_symbol_2_id,word_symbol_3_id,word_symbol_4_id,word_symbol_5_id,word_symbol_6_id,word_symbol_7_id,word_symbol_8_id,word_symbol_9_id,word_symbol_10_id,word_symbol_11_id,word_symbol_12_id,word_symbol_13_id,word_symbol_14_id,word_symbol_15_id,left_edit_radius,right_edit_radius,trace_node_count,trace_node_0_id,trace_node_1_id,trace_node_2_id,trace_node_3_id,trace_node_4_id,trace_node_5_id,trace_node_6_id,trace_node_7_id,trace_node_8_id,trace_node_9_id,trace_node_10_id,trace_node_11_id,trace_node_12_id,trace_node_13_id,trace_node_14_id,trace_node_15_id,trace_node_16_id,trace_node_17_id,trace_node_18_id,trace_node_19_id,metric_gromov_delta_twice,trace_signature_total_variation,native_repair_flag,derived_repair_flag,derived_only_flag,first_derived_span_rank,first_derived_block_symbol_0_id,first_derived_block_symbol_1_id,first_derived_block_symbol_2_id,first_derived_block_symbol_3_id,first_return_closed_path_count,normalized_tail_template_count,template_lift_count_min,template_lift_count_max,all_four_lift_flag,tail_entry_9_path_count,tail_entry_10_path_count,tail_entry_11_path_count,tail_entry_13_path_count,left_boundary_flag,right_boundary_flag,gate_word_flag
564,0,14,2,1,4,3,1,2,5,4,1,5,2,1,4,3,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,48,4,12,12,0,0,0,48,0,0,0,0
565,0,15,2,1,4,3,1,2,5,4,1,5,2,1,4,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,72,6,12,12,0,0,72,0,0,0,0,0
566,0,14,2,1,4,3,1,2,5,4,1,5,2,1,4,5,-1,-1,99,2,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,24,2,12,12,0,0,0,24,0,0,0,0
567,0,15,2,1,4,3,1,2,5,4,1,5,2,1,4,5,2,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,48,4,12,12,0,0,48,0,0,0,0,0
568,0,15,2,1,4,3,1,2,5,4,1,5,2,1,4,5,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,72,6,12,12,0,0,72,0,0,0,0,0
569,0,13,2,1,4,3,1,2,5,4,1,5,2,1,5,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,12,1,12,12,0,0,0,0,0,0,0,0
570,0,14,2,1,4,3,1,2,5,4,1,5,2,1,5,5,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,36,3,12,12,0,0,0,36,0,0,0,0
571,0,15,2,1,4,3,1,2,5,4,1,5,2,2,1,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,48,4,12,12,0,0,48,0,0,0,0,0
572,0,11,2,1,4,3,1,2,5,4,1,5,5,-1,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,36,6,4,8,0,0,24,12,0,0,0,0
573,0,14,2,1,4,3,1,2,5,4,1,5,5,1,4,5,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,36,3,12,12,0,0,0,36,0,0,0,0
574,0,15,2,1,4,3,1,2,5,4,1,5,5,2,1,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,84,7,12,12,0,36,12,0,36,0,0,0
575,0,13,2,1,4,3,1,2,5,4,3,1,1,4,5,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,72,6,12,12,0,0,0,0,0,0,0,0
576,0,12,2,1,4,3,1,2,5,4,3,1,1,5,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,48,4,12,12,0,0,0,0,48,0,0,0
577,0,14,2,1,4,3,1,2,5,4,3,1,2,1,4,5,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,48,2,24,24,0,0,0,0,0,0,0,0
578,0,12,2,1,4,3,1,2,5,4,3,1,2,5,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,72,6,12,12,0,0,0,0,72,0,0,0
579,0,11,2,1,4,3,1,2,5,4,3,1,5,-1,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,24,4,4,8,0,0,16,8,0,0,0,0
580,0,15,2,1,4,3,1,2,5,4,3,1,5,2,1,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,48,2,24,24,0,0,0,48,0,0,0,0
581,0,12,2,1,4,3,1,2,5,4,3,1,5,5,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,72,6,12,12,0,0,0,0,72,0,0,0
582,0,12,2,1,4,3,1,2,5,4,3,3,4,5,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,252,21,12,12,0,0,0,0,252,0,0,0
583,0,12,2,1,4,3,1,2,5,4,3,4,4,5,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,216,18,12,12,0,0,0,0,216,0,0,0
584,0,11,2,1,4,3,1,2,5,4,3,4,5,-1,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,72,12,4,8,0,0,48,24,0,0,0,0
585,0,15,2,1,4,3,1,2,5,4,3,4,5,2,1,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,216,3,72,72,0,0,0,0,216,0,0,0
586,0,13,2,1,4,3,1,2,5,4,4,1,1,4,5,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,108,9,12,12,0,0,0,0,0,0,0,0
587,0,12,2,1,4,3,1,2,5,4,4,1,1,5,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,72,6,12,12,0,0,0,0,72,0,0,0
588,0,14,2,1,4,3,1,2,5,4,4,1,2,1,4,5,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,72,2,36,36,0,0,0,0,0,0,0,0
589,0,12,2,1,4,3,1,2,5,4,4,1,2,5,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,108,9,12,12,0,0,0,0,108,0,0,0
590,0,11,2,1,4,3,1,2,5,4,4,1,5,-1,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,36,6,4,8,0,0,24,12,0,0,0,0
591,0,15,2,1,4,3,1,2,5,4,4,1,5,2,1,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,72,2,36,36,0,0,0,72,0,0,0,0
592,0,12,2,1,4,3,1,2,5,4,4,1,5,5,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,108,9,12,12,0,0,0,0,108,0,0,0
593,0,12,2,1,4,3,1,2,5,4,4,3,4,5,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,216,18,12,12,0,0,0,0,216,0,0,0
594,0,12,2,1,4,3,1,2,5,4,4,4,4,5,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,624,52,12,12,0,0,0,0,624,0,0,0
595,0,11,2,1,4,3,1,2,5,4,4,4,5,-1,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,144,24,4,8,0,0,96,48,0,0,0,0
596,0,15,2,1,4,3,1,2,5,4,4,4,5,2,1,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,432,3,144,144,0,0,0,0,432,0,0,0
597,0,10,2,1,4,3,1,2,5,4,4,5,-1,-1,-1,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,48,12,4,4,1,0,0,16,0,0,0,0
598,0,14,2,1,4,3,1,2,5,4,4,5,1,1,4,5,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,96,2,48,48,0,0,0,0,96,0,0,0
599,0,15,2,1,4,3,1,2,5,4,4,5,1,2,1,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,48,1,48,48,0,0,0,48,0,0,0,0
600,0,13,2,1,4,3,1,2,5,4,4,5,1,4,5,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,48,4,12,12,0,0,0,0,0,0,0,0
601,0,15,2,1,4,3,1,2,5,4,4,5,2,1,1,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,288,6,48,48,0,0,192,96,0,0,0,0
602,0,14,2,1,4,3,1,2,5,4,4,5,2,1,1,5,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,336,7,48,48,0,0,0,0,336,0,0,0
603,0,14,2,1,4,3,1,2,5,4,4,5,2,1,2,5,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,192,4,48,48,0,0,0,0,192,0,0,0
604,0,15,2,1,4,3,1,2,5,4,4,5,2,1,3,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,288,6,48,48,0,0,192,96,0,0,0,0
605,0,14,2,1,4,3,1,2,5,4,4,5,2,1,4,3,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,288,6,48,48,0,0,0,0,288,0,0,0
606,0,15,2,1,4,3,1,2,5,4,4,5,2,1,4,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,432,9,48,48,0,0,288,144,0,0,0,0
607,0,14,2,1,4,3,1,2,5,4,4,5,2,1,4,5,-1,-1,99,2,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,144,3,48,48,0,0,0,0,144,0,0,0
608,0,15,2,1,4,3,1,2,5,4,4,5,2,1,4,5,2,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,288,6,48,48,0,0,192,96,0,0,0,0
609,0,15,2,1,4,3,1,2,5,4,4,5,2,1,4,5,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,432,9,48,48,0,0,288,144,0,0,0,0
610,0,13,2,1,4,3,1,2,5,4,4,5,2,1,5,-1,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,96,8,12,12,0,0,0,0,0,0,0,0
611,0,14,2,1,4,3,1,2,5,4,4,5,2,1,5,5,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,288,6,48,48,0,0,0,0,288,0,0,0
612,0,15,2,1,4,3,1,2,5,4,4,5,2,2,1,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,432,9,48,48,0,0,192,240,0,0,0,0
613,0,15,2,1,4,3,1,2,5,4,4,5,2,5,1,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,48,1,48,48,0,0,0,48,0,0,0,0
614,0,14,2,1,4,3,1,2,5,4,4,5,5,1,4,5,-1,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,96,2,48,48,0,0,0,0,96,0,0,0
615,0,15,2,1,4,3,1,2,5,4,4,5,5,2,1,4,5,-1,99,3,8,48,42,27,28,31,27,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,173,1,1,0,1,3,2,1,4,288,6,48,48,0,144,48,96,0,0,0,0
616,0,15,2,1,4,3,1,2,5,5,1,1,5,2,1,4,5,-1,99,3,14,48,42,27,28,31,27,29,45,35,25,29,28,34,44,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,168,2,84,84,0,0,0,168,0,0,0,0
617,1,14,2,1,4,3,1,2,5,5,1,2,5,4,1,5,-1,-1,99,3,11,48,42,27,28,31,27,29,45,35,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,56,2,28,28,0,0,0,0,0,0,0,0
618,4,13,2,1,4,3,1,2,5,5,1,2,5,4,3,-1,-1,-1,99,3,11,48,42,27,28,31,27,29,45,35,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,168,6,28,28,0,0,0,168,0,0,0,0
619,1,14,2,1,4,3,1,2,5,5,1,2,5,4,4,5,-1,-1,99,3,11,48,42,27,28,31,27,29,45,35,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,224,8,28,28,0,0,0,0,0,0,0,0
620,0,11,2,1,4,3,1,2,5,5,1,4,5,-1,-1,-1,-1,-1,3,1,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,28,5,4,8,0,0,16,12,0,0,0,0
621,0,14,2,1,4,3,1,2,5,5,1,4,5,1,4,5,-1,-1,99,3,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,28,1,28,28,0,0,0,0,0,0,0,0
622,0,12,2,1,4,3,1,2,5,5,1,4,5,2,-1,-1,-1,-1,99,2,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,56,6,4,12,0,24,8,0,24,0,0,0
623,0,15,2,1,4,3,1,2,5,5,1,4,5,2,1,4,5,-1,99,3,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,84,3,28,28,0,0,0,0,84,0,0,0
624,0,13,2,1,4,3,1,2,5,5,1,4,5,2,2,-1,-1,-1,99,3,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,168,6,28,28,0,0,0,168,0,0,0,0
625,0,13,2,1,4,3,1,2,5,5,1,4,5,2,5,-1,-1,-1,99,3,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,56,2,28,28,0,0,0,56,0,0,0,0
626,0,12,2,1,4,3,1,2,5,5,2,1,4,5,-1,-1,-1,-1,2,0,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,92,9,4,12,0,36,4,16,36,0,1,0
627,0,15,2,1,4,3,1,2,5,5,2,1,4,5,1,4,5,-1,99,3,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,92,1,92,92,0,0,0,0,0,0,0,0
628,0,13,2,1,4,3,1,2,5,5,2,1,4,5,2,-1,-1,-1,3,1,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,184,6,28,32,0,0,128,56,0,0,0,0
629,0,15,2,1,4,3,1,2,5,5,2,1,4,5,2,1,2,-1,99,3,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,276,3,92,92,0,0,0,0,0,0,0,0
630,0,15,2,1,4,3,1,2,5,5,2,1,4,5,2,1,3,-1,99,3,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,276,3,92,92,0,0,0,0,0,0,0,0
631,0,15,2,1,4,3,1,2,5,5,2,1,4,5,2,1,5,-1,99,3,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,184,2,92,92,0,0,0,0,0,0,0,0
632,0,14,2,1,4,3,1,2,5,5,2,1,4,5,2,2,-1,-1,99,2,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,552,12,32,60,0,0,0,192,0,0,0,0
633,0,15,2,1,4,3,1,2,5,5,2,1,4,5,2,2,2,-1,99,3,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,1656,18,92,92,0,0,0,0,0,0,0,0
634,0,15,2,1,4,3,1,2,5,5,2,1,4,5,2,2,5,-1,99,3,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,920,10,92,92,0,0,0,0,0,0,0,0
635,0,14,2,1,4,3,1,2,5,5,2,1,4,5,2,5,-1,-1,99,2,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,184,4,32,60,0,0,0,64,0,0,0,0
636,0,15,2,1,4,3,1,2,5,5,2,1,4,5,2,5,2,-1,99,3,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,184,2,92,92,0,0,0,0,0,0,0,0
637,0,15,2,1,4,3,1,2,5,5,2,1,4,5,2,5,5,-1,99,3,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,552,6,92,92,0,0,0,0,0,0,0,0
638,0,15,2,1,4,3,1,2,5,5,2,1,5,2,1,4,5,-1,99,3,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,120,2,60,60,0,0,0,120,0,0,0,0
639,0,15,2,1,4,3,1,2,5,5,2,2,5,2,1,4,5,-1,99,3,13,48,42,27,28,31,27,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,448,3,148,152,0,0,152,296,0,0,0,0
640,1,14,2,1,4,3,1,2,5,5,2,2,5,4,1,5,-1,-1,99,3,10,48,42,27,28,31,27,29,45,39,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,300,6,28,60,0,0,28,32,0,0,0,0
641,4,13,2,1,4,3,1,2,5,5,2,2,5,4,3,-1,-1,-1,99,3,10,48,42,27,28,31,27,29,45,39,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,900,30,28,32,0,0,480,420,0,0,0,0
642,1,14,2,1,4,3,1,2,5,5,2,2,5,4,4,5,-1,-1,99,3,10,48,42,27,28,31,27,29,45,39,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,1200,24,28,60,0,0,112,128,0,0,0,0
643,0,15,2,1,4,3,1,2,5,5,2,2,5,5,1,4,5,-1,99,3,13,48,42,27,28,31,27,29,45,39,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,748,5,148,152,0,0,304,444,0,0,0,0
644,0,14,2,1,4,3,1,2,5,5,2,5,2,1,4,5,-1,-1,99,2,13,48,42,27,28,31,27,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,92,3,28,32,0,0,28,64,0,0,0,0
645,0,15,2,1,4,3,1,2,5,5,2,5,2,1,4,5,2,-1,99,3,13,48,42,27,28,31,27,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,184,6,28,32,0,0,128,56,0,0,0,0
646,0,14,2,1,4,3,1,2,5,5,2,5,5,1,4,5,-1,-1,99,2,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,152,5,28,32,0,0,56,96,0,0,0,0
647,0,15,2,1,4,3,1,2,5,5,2,5,5,1,4,5,2,-1,99,3,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,304,6,32,60,0,120,64,0,120,0,0,0
648,0,15,2,1,4,3,1,2,5,5,2,5,5,2,1,4,5,-1,99,3,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,1,1,0,1,3,2,1,4,448,9,28,60,0,180,32,56,180,0,0,0
649,0,10,2,1,4,3,1,5,2,1,4,5,-1,-1,-1,-1,-1,-1,99,2,10,48,42,27,28,31,32,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,175,1,1,0,1,3,2,1,4,8,2,4,4,1,0,0,8,0,0,0,0
650,0,11,2,1,4,3,1,5,2,1,4,5,2,-1,-1,-1,-1,-1,99,3,10,48,42,27,28,31,32,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,175,1,1,0,1,3,2,1,4,16,4,4,4,1,0,16,0,0,0,0,0
651,0,14,2,1,4,3,1,5,2,1,4,5,2,1,4,5,-1,-1,99,3,10,48,42,27,28,31,32,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,175,1,1,0,1,3,2,1,4,24,3,8,8,0,0,0,0,24,0,0,0
652,0,13,2,1,4,3,1,5,2,1,5,2,1,4,5,-1,-1,-1,99,2,10,48,42,27,28,31,32,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,175,1,1,0,1,3,2,1,4,8,2,4,4,1,0,0,8,0,0,0,0
653,0,14,2,1,4,3,1,5,2,1,5,2,1,4,5,2,-1,-1,99,3,10,48,42,27,28,31,32,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,175,1,1,0,1,3,2,1,4,16,4,4,4,1,0,16,0,0,0,0,0
654,0,15,2,1,4,3,1,5,2,1,5,2,5,2,1,4,5,-1,99,3,13,48,42,27,28,31,32,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,8,2,4,4,1,0,0,8,0,0,0,0
655,0,14,2,1,4,3,1,5,2,1,5,5,2,1,4,5,-1,-1,99,2,13,48,42,27,28,31,32,29,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,28,7,4,4,1,12,4,0,12,0,0,0
656,0,15,2,1,4,3,1,5,2,1,5,5,2,1,4,5,2,-1,99,3,13,48,42,27,28,31,32,29,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,219,1,1,0,1,3,2,1,4,56,6,8,12,0,0,32,24,0,0,0,0
657,0,13,2,1,4,3,1,5,2,2,5,2,1,4,5,-1,-1,-1,99,2,12,48,42,27,28,31,32,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,28,3,8,12,0,0,12,16,0,0,0,0
658,0,14,2,1,4,3,1,5,2,2,5,2,1,4,5,2,-1,-1,99,3,12,48,42,27,28,31,32,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,1,1,0,1,3,2,1,4,56,6,8,12,0,0,32,24,0,0,0,0
