signature_edge_id,source_signature_class_id,target_signature_class_id,shared_active_atom_count,source_carrier_atom_mask,target_carrier_atom_mask
3837,45,101,1,2,2
3838,45,106,1,2,524434
3839,45,107,1,2,524434
3840,45,108,1,2,524434
3841,45,109,1,2,524434
3842,45,110,1,2,524434
3843,45,111,1,2,524434
3844,45,112,1,2,524434
3845,45,113,1,2,524434
3846,45,114,1,2,524434
3847,45,115,1,2,524434
3848,45,116,1,2,524434
3849,45,117,1,2,524434
3850,45,118,1,2,524434
3851,45,119,1,2,524434
3852,45,120,1,2,524434
3853,45,121,1,2,524434
3854,45,122,1,2,524434
3855,45,123,1,2,524434
3856,45,124,1,2,524434
3857,45,125,1,2,524434
3858,46,47,1,2,2
3859,46,48,1,2,6146
3860,46,49,1,2,6146
3861,46,50,1,2,6146
3862,46,51,1,2,6146
3863,46,52,1,2,6146
3864,46,53,1,2,6146
3865,46,54,1,2,6146
3866,46,55,1,2,6146
3867,46,56,1,2,6146
3868,46,57,1,2,6146
3869,46,61,1,2,2
3870,46,62,1,2,2
3871,46,93,1,2,146
3872,46,94,1,2,146
3873,46,95,1,2,146
3874,46,96,1,2,146
3875,46,97,1,2,146
3876,46,98,1,2,146
3877,46,99,1,2,146
3878,46,100,1,2,2
3879,46,101,1,2,2
3880,46,106,1,2,524434
3881,46,107,1,2,524434
3882,46,108,1,2,524434
3883,46,109,1,2,524434
3884,46,110,1,2,524434
3885,46,111,1,2,524434
3886,46,112,1,2,524434
3887,46,113,1,2,524434
3888,46,114,1,2,524434
3889,46,115,1,2,524434
3890,46,116,1,2,524434
3891,46,117,1,2,524434
3892,46,118,1,2,524434
3893,46,119,1,2,524434
3894,46,120,1,2,524434
3895,46,121,1,2,524434
3896,46,122,1,2,524434
3897,46,123,1,2,524434
3898,46,124,1,2,524434
3899,46,125,1,2,524434
3900,47,48,1,2,6146
3901,47,49,1,2,6146
3902,47,50,1,2,6146
3903,47,51,1,2,6146
3904,47,52,1,2,6146
3905,47,53,1,2,6146
3906,47,54,1,2,6146
3907,47,55,1,2,6146
3908,47,56,1,2,6146
3909,47,57,1,2,6146
3910,47,61,1,2,2
3911,47,62,1,2,2
3912,47,93,1,2,146
3913,47,94,1,2,146
3914,47,95,1,2,146
3915,47,96,1,2,146
3916,47,97,1,2,146
3917,47,98,1,2,146
3918,47,99,1,2,146
3919,47,100,1,2,2
3920,47,101,1,2,2
3921,47,106,1,2,524434
3922,47,107,1,2,524434
3923,47,108,1,2,524434
3924,47,109,1,2,524434
3925,47,110,1,2,524434
3926,47,111,1,2,524434
3927,47,112,1,2,524434
3928,47,113,1,2,524434
3929,47,114,1,2,524434
3930,47,115,1,2,524434
3931,47,116,1,2,524434
3932,47,117,1,2,524434
3933,47,118,1,2,524434
3934,47,119,1,2,524434
3935,47,120,1,2,524434
3936,47,121,1,2,524434
3937,47,122,1,2,524434
3938,47,123,1,2,524434
3939,47,124,1,2,524434
3940,47,125,1,2,524434
3941,48,49,3,6146,6146
3942,48,50,3,6146,6146
3943,48,51,3,6146,6146
3944,48,52,3,6146,6146
3945,48,53,3,6146,6146
3946,48,54,3,6146,6146
3947,48,55,3,6146,6146
3948,48,56,3,6146,6146
3949,48,57,3,6146,6146
3950,48,58,2,6146,6144
3951,48,59,2,6146,6144
3952,48,60,2,6146,6144
3953,48,61,1,6146,2
3954,48,62,1,6146,2
3955,48,63,1,6146,2048
3956,48,64,1,6146,2048
3957,48,65,1,6146,2048
3958,48,66,1,6146,2048
3959,48,67,1,6146,2048
3960,48,68,1,6146,4096
3961,48,69,1,6146,4096
3962,48,70,1,6146,4096
3963,48,71,1,6146,4096
3964,48,75,2,6146,6144
3965,48,76,2,6146,6144
3966,48,77,2,6146,6144
3967,48,78,2,6146,6160
3968,48,79,2,6146,6160
3969,48,80,2,6146,6160
3970,48,81,2,6146,6160
3971,48,82,2,6146,6160
3972,48,83,2,6146,6160
3973,48,84,2,6146,6160
3974,48,89,1,6146,2048
3975,48,90,1,6146,4096
3976,48,91,1,6146,4096
3977,48,92,1,6146,4096
3978,48,93,1,6146,146
3979,48,94,1,6146,146
3980,48,95,1,6146,146
3981,48,96,1,6146,146
3982,48,97,1,6146,146
3983,48,98,1,6146,146
3984,48,99,1,6146,146
3985,48,100,1,6146,2
3986,48,101,1,6146,2
3987,48,106,1,6146,524434
3988,48,107,1,6146,524434
3989,48,108,1,6146,524434
3990,48,109,1,6146,524434
3991,48,110,1,6146,524434
3992,48,111,1,6146,524434
3993,48,112,1,6146,524434
3994,48,113,1,6146,524434
3995,48,114,1,6146,524434
3996,48,115,1,6146,524434
3997,48,116,1,6146,524434
3998,48,117,1,6146,524434
3999,48,118,1,6146,524434
4000,48,119,1,6146,524434
4001,48,120,1,6146,524434
4002,48,121,1,6146,524434
4003,48,122,1,6146,524434
4004,48,123,1,6146,524434
4005,48,124,1,6146,524434
4006,48,125,1,6146,524434
4007,48,145,1,6146,2048
4008,48,146,1,6146,2048
4009,48,147,1,6146,2048
4010,48,148,1,6146,2048
4011,48,149,1,6146,2048
4012,48,150,1,6146,2048
4013,48,155,1,6146,526464
4014,48,156,1,6146,526464
4015,48,157,1,6146,526464
4016,48,158,1,6146,526464
4017,48,159,1,6146,526464
4018,48,160,1,6146,526464
4019,48,161,1,6146,526464
4020,48,162,1,6146,526464
4021,48,163,1,6146,526464
4022,48,164,1,6146,526464
4023,48,165,1,6146,526464
4024,48,166,1,6146,526464
4025,48,167,1,6146,526464
4026,48,168,1,6146,526464
4027,48,169,1,6146,526464
4028,48,170,1,6146,526464
4029,48,171,1,6146,526464
4030,48,172,1,6146,526464
4031,48,190,1,6146,4096
4032,48,191,1,6146,4096
4033,48,192,1,6146,4096
4034,48,193,1,6146,4096
4035,48,194,1,6146,4096
4036,48,195,1,6146,4096
4037,48,196,1,6146,4096
4038,48,212,1,6146,528384
4039,48,213,1,6146,528384
4040,48,214,1,6146,528384
4041,48,215,1,6146,528384
4042,48,216,1,6146,528384
4043,48,217,1,6146,528384
4044,48,218,1,6146,528384
4045,48,219,1,6146,528384
4046,48,220,1,6146,528384
4047,48,221,1,6146,528384
4048,48,222,1,6146,528384
4049,48,223,1,6146,528384
4050,48,224,1,6146,528384
4051,48,225,1,6146,528384
4052,48,226,1,6146,528384
4053,48,227,1,6146,528384
4054,48,228,1,6146,528384
4055,48,229,1,6146,528384
4056,48,230,1,6146,528384
4057,48,231,1,6146,528384
4058,48,232,1,6146,528384
4059,49,50,3,6146,6146
4060,49,51,3,6146,6146
4061,49,52,3,6146,6146
4062,49,53,3,6146,6146
4063,49,54,3,6146,6146
4064,49,55,3,6146,6146
4065,49,56,3,6146,6146
4066,49,57,3,6146,6146
4067,49,58,2,6146,6144
4068,49,59,2,6146,6144
4069,49,60,2,6146,6144
4070,49,61,1,6146,2
4071,49,62,1,6146,2
4072,49,63,1,6146,2048
4073,49,64,1,6146,2048
4074,49,65,1,6146,2048
4075,49,66,1,6146,2048
4076,49,67,1,6146,2048
4077,49,68,1,6146,4096
4078,49,69,1,6146,4096
4079,49,70,1,6146,4096
4080,49,71,1,6146,4096
4081,49,75,2,6146,6144
4082,49,76,2,6146,6144
4083,49,77,2,6146,6144
4084,49,78,2,6146,6160
4085,49,79,2,6146,6160
4086,49,80,2,6146,6160
4087,49,81,2,6146,6160
4088,49,82,2,6146,6160
4089,49,83,2,6146,6160
4090,49,84,2,6146,6160
4091,49,89,1,6146,2048
4092,49,90,1,6146,4096
4093,49,91,1,6146,4096
4094,49,92,1,6146,4096
4095,49,93,1,6146,146
4096,49,94,1,6146,146
4097,49,95,1,6146,146
4098,49,96,1,6146,146
4099,49,97,1,6146,146
4100,49,98,1,6146,146
4101,49,99,1,6146,146
4102,49,100,1,6146,2
4103,49,101,1,6146,2
4104,49,106,1,6146,524434
4105,49,107,1,6146,524434
4106,49,108,1,6146,524434
4107,49,109,1,6146,524434
4108,49,110,1,6146,524434
4109,49,111,1,6146,524434
4110,49,112,1,6146,524434
4111,49,113,1,6146,524434
4112,49,114,1,6146,524434
4113,49,115,1,6146,524434
4114,49,116,1,6146,524434
4115,49,117,1,6146,524434
4116,49,118,1,6146,524434
4117,49,119,1,6146,524434
4118,49,120,1,6146,524434
4119,49,121,1,6146,524434
4120,49,122,1,6146,524434
4121,49,123,1,6146,524434
4122,49,124,1,6146,524434
4123,49,125,1,6146,524434
4124,49,145,1,6146,2048
4125,49,146,1,6146,2048
4126,49,147,1,6146,2048
4127,49,148,1,6146,2048
4128,49,149,1,6146,2048
4129,49,150,1,6146,2048
4130,49,155,1,6146,526464
4131,49,156,1,6146,526464
4132,49,157,1,6146,526464
4133,49,158,1,6146,526464
4134,49,159,1,6146,526464
4135,49,160,1,6146,526464
4136,49,161,1,6146,526464
4137,49,162,1,6146,526464
4138,49,163,1,6146,526464
4139,49,164,1,6146,526464
4140,49,165,1,6146,526464
4141,49,166,1,6146,526464
4142,49,167,1,6146,526464
4143,49,168,1,6146,526464
4144,49,169,1,6146,526464
4145,49,170,1,6146,526464
4146,49,171,1,6146,526464
4147,49,172,1,6146,526464
4148,49,190,1,6146,4096
4149,49,191,1,6146,4096
4150,49,192,1,6146,4096
4151,49,193,1,6146,4096
4152,49,194,1,6146,4096
4153,49,195,1,6146,4096
4154,49,196,1,6146,4096
4155,49,212,1,6146,528384
4156,49,213,1,6146,528384
4157,49,214,1,6146,528384
4158,49,215,1,6146,528384
4159,49,216,1,6146,528384
4160,49,217,1,6146,528384
4161,49,218,1,6146,528384
4162,49,219,1,6146,528384
4163,49,220,1,6146,528384
4164,49,221,1,6146,528384
4165,49,222,1,6146,528384
4166,49,223,1,6146,528384
4167,49,224,1,6146,528384
4168,49,225,1,6146,528384
4169,49,226,1,6146,528384
4170,49,227,1,6146,528384
4171,49,228,1,6146,528384
4172,49,229,1,6146,528384
4173,49,230,1,6146,528384
4174,49,231,1,6146,528384
4175,49,232,1,6146,528384
4176,50,51,3,6146,6146
4177,50,52,3,6146,6146
4178,50,53,3,6146,6146
4179,50,54,3,6146,6146
4180,50,55,3,6146,6146
4181,50,56,3,6146,6146
4182,50,57,3,6146,6146
4183,50,58,2,6146,6144
4184,50,59,2,6146,6144
4185,50,60,2,6146,6144
4186,50,61,1,6146,2
4187,50,62,1,6146,2
4188,50,63,1,6146,2048
4189,50,64,1,6146,2048
4190,50,65,1,6146,2048
4191,50,66,1,6146,2048
4192,50,67,1,6146,2048
4193,50,68,1,6146,4096
4194,50,69,1,6146,4096
4195,50,70,1,6146,4096
4196,50,71,1,6146,4096
4197,50,75,2,6146,6144
4198,50,76,2,6146,6144
4199,50,77,2,6146,6144
4200,50,78,2,6146,6160
4201,50,79,2,6146,6160
4202,50,80,2,6146,6160
4203,50,81,2,6146,6160
4204,50,82,2,6146,6160
4205,50,83,2,6146,6160
4206,50,84,2,6146,6160
4207,50,89,1,6146,2048
4208,50,90,1,6146,4096
4209,50,91,1,6146,4096
4210,50,92,1,6146,4096
4211,50,93,1,6146,146
4212,50,94,1,6146,146
4213,50,95,1,6146,146
4214,50,96,1,6146,146
4215,50,97,1,6146,146
4216,50,98,1,6146,146
4217,50,99,1,6146,146
4218,50,100,1,6146,2
4219,50,101,1,6146,2
4220,50,106,1,6146,524434
4221,50,107,1,6146,524434
4222,50,108,1,6146,524434
4223,50,109,1,6146,524434
4224,50,110,1,6146,524434
4225,50,111,1,6146,524434
4226,50,112,1,6146,524434
4227,50,113,1,6146,524434
4228,50,114,1,6146,524434
4229,50,115,1,6146,524434
4230,50,116,1,6146,524434
4231,50,117,1,6146,524434
4232,50,118,1,6146,524434
4233,50,119,1,6146,524434
4234,50,120,1,6146,524434
4235,50,121,1,6146,524434
4236,50,122,1,6146,524434
4237,50,123,1,6146,524434
4238,50,124,1,6146,524434
4239,50,125,1,6146,524434
4240,50,145,1,6146,2048
4241,50,146,1,6146,2048
4242,50,147,1,6146,2048
4243,50,148,1,6146,2048
4244,50,149,1,6146,2048
4245,50,150,1,6146,2048
4246,50,155,1,6146,526464
4247,50,156,1,6146,526464
4248,50,157,1,6146,526464
4249,50,158,1,6146,526464
4250,50,159,1,6146,526464
4251,50,160,1,6146,526464
4252,50,161,1,6146,526464
4253,50,162,1,6146,526464
4254,50,163,1,6146,526464
4255,50,164,1,6146,526464
4256,50,165,1,6146,526464
4257,50,166,1,6146,526464
4258,50,167,1,6146,526464
4259,50,168,1,6146,526464
4260,50,169,1,6146,526464
4261,50,170,1,6146,526464
4262,50,171,1,6146,526464
4263,50,172,1,6146,526464
4264,50,190,1,6146,4096
4265,50,191,1,6146,4096
4266,50,192,1,6146,4096
4267,50,193,1,6146,4096
4268,50,194,1,6146,4096
4269,50,195,1,6146,4096
4270,50,196,1,6146,4096
4271,50,212,1,6146,528384
4272,50,213,1,6146,528384
4273,50,214,1,6146,528384
4274,50,215,1,6146,528384
4275,50,216,1,6146,528384
4276,50,217,1,6146,528384
4277,50,218,1,6146,528384
4278,50,219,1,6146,528384
4279,50,220,1,6146,528384
4280,50,221,1,6146,528384
4281,50,222,1,6146,528384
4282,50,223,1,6146,528384
4283,50,224,1,6146,528384
4284,50,225,1,6146,528384
4285,50,226,1,6146,528384
4286,50,227,1,6146,528384
4287,50,228,1,6146,528384
4288,50,229,1,6146,528384
4289,50,230,1,6146,528384
4290,50,231,1,6146,528384
4291,50,232,1,6146,528384
4292,51,52,3,6146,6146
4293,51,53,3,6146,6146
4294,51,54,3,6146,6146
4295,51,55,3,6146,6146
4296,51,56,3,6146,6146
4297,51,57,3,6146,6146
4298,51,58,2,6146,6144
4299,51,59,2,6146,6144
4300,51,60,2,6146,6144
4301,51,61,1,6146,2
4302,51,62,1,6146,2
4303,51,63,1,6146,2048
4304,51,64,1,6146,2048
4305,51,65,1,6146,2048
4306,51,66,1,6146,2048
4307,51,67,1,6146,2048
4308,51,68,1,6146,4096
4309,51,69,1,6146,4096
4310,51,70,1,6146,4096
4311,51,71,1,6146,4096
4312,51,75,2,6146,6144
4313,51,76,2,6146,6144
4314,51,77,2,6146,6144
4315,51,78,2,6146,6160
4316,51,79,2,6146,6160
4317,51,80,2,6146,6160
4318,51,81,2,6146,6160
4319,51,82,2,6146,6160
4320,51,83,2,6146,6160
4321,51,84,2,6146,6160
4322,51,89,1,6146,2048
4323,51,90,1,6146,4096
4324,51,91,1,6146,4096
4325,51,92,1,6146,4096
4326,51,93,1,6146,146
4327,51,94,1,6146,146
4328,51,95,1,6146,146
4329,51,96,1,6146,146
4330,51,97,1,6146,146
4331,51,98,1,6146,146
4332,51,99,1,6146,146
4333,51,100,1,6146,2
4334,51,101,1,6146,2
4335,51,106,1,6146,524434
4336,51,107,1,6146,524434
4337,51,108,1,6146,524434
4338,51,109,1,6146,524434
4339,51,110,1,6146,524434
4340,51,111,1,6146,524434
4341,51,112,1,6146,524434
4342,51,113,1,6146,524434
4343,51,114,1,6146,524434
4344,51,115,1,6146,524434
4345,51,116,1,6146,524434
4346,51,117,1,6146,524434
4347,51,118,1,6146,524434
4348,51,119,1,6146,524434
4349,51,120,1,6146,524434
4350,51,121,1,6146,524434
4351,51,122,1,6146,524434
4352,51,123,1,6146,524434
4353,51,124,1,6146,524434
4354,51,125,1,6146,524434
4355,51,145,1,6146,2048
4356,51,146,1,6146,2048
4357,51,147,1,6146,2048
4358,51,148,1,6146,2048
4359,51,149,1,6146,2048
4360,51,150,1,6146,2048
4361,51,155,1,6146,526464
4362,51,156,1,6146,526464
4363,51,157,1,6146,526464
4364,51,158,1,6146,526464
4365,51,159,1,6146,526464
4366,51,160,1,6146,526464
4367,51,161,1,6146,526464
4368,51,162,1,6146,526464
4369,51,163,1,6146,526464
4370,51,164,1,6146,526464
4371,51,165,1,6146,526464
4372,51,166,1,6146,526464
4373,51,167,1,6146,526464
4374,51,168,1,6146,526464
4375,51,169,1,6146,526464
4376,51,170,1,6146,526464
4377,51,171,1,6146,526464
4378,51,172,1,6146,526464
4379,51,190,1,6146,4096
4380,51,191,1,6146,4096
4381,51,192,1,6146,4096
4382,51,193,1,6146,4096
4383,51,194,1,6146,4096
4384,51,195,1,6146,4096
4385,51,196,1,6146,4096
4386,51,212,1,6146,528384
4387,51,213,1,6146,528384
4388,51,214,1,6146,528384
4389,51,215,1,6146,528384
4390,51,216,1,6146,528384
4391,51,217,1,6146,528384
4392,51,218,1,6146,528384
4393,51,219,1,6146,528384
4394,51,220,1,6146,528384
4395,51,221,1,6146,528384
4396,51,222,1,6146,528384
4397,51,223,1,6146,528384
4398,51,224,1,6146,528384
4399,51,225,1,6146,528384
4400,51,226,1,6146,528384
4401,51,227,1,6146,528384
4402,51,228,1,6146,528384
4403,51,229,1,6146,528384
4404,51,230,1,6146,528384
4405,51,231,1,6146,528384
4406,51,232,1,6146,528384
4407,52,53,3,6146,6146
4408,52,54,3,6146,6146
4409,52,55,3,6146,6146
4410,52,56,3,6146,6146
4411,52,57,3,6146,6146
4412,52,58,2,6146,6144
4413,52,59,2,6146,6144
4414,52,60,2,6146,6144
4415,52,61,1,6146,2
4416,52,62,1,6146,2
4417,52,63,1,6146,2048
4418,52,64,1,6146,2048
4419,52,65,1,6146,2048
4420,52,66,1,6146,2048
4421,52,67,1,6146,2048
4422,52,68,1,6146,4096
4423,52,69,1,6146,4096
4424,52,70,1,6146,4096
4425,52,71,1,6146,4096
4426,52,75,2,6146,6144
4427,52,76,2,6146,6144
4428,52,77,2,6146,6144
4429,52,78,2,6146,6160
4430,52,79,2,6146,6160
4431,52,80,2,6146,6160
4432,52,81,2,6146,6160
4433,52,82,2,6146,6160
4434,52,83,2,6146,6160
4435,52,84,2,6146,6160
4436,52,89,1,6146,2048
4437,52,90,1,6146,4096
4438,52,91,1,6146,4096
4439,52,92,1,6146,4096
4440,52,93,1,6146,146
4441,52,94,1,6146,146
4442,52,95,1,6146,146
4443,52,96,1,6146,146
4444,52,97,1,6146,146
4445,52,98,1,6146,146
4446,52,99,1,6146,146
4447,52,100,1,6146,2
4448,52,101,1,6146,2
4449,52,106,1,6146,524434
4450,52,107,1,6146,524434
4451,52,108,1,6146,524434
4452,52,109,1,6146,524434
4453,52,110,1,6146,524434
4454,52,111,1,6146,524434
4455,52,112,1,6146,524434
4456,52,113,1,6146,524434
4457,52,114,1,6146,524434
4458,52,115,1,6146,524434
4459,52,116,1,6146,524434
4460,52,117,1,6146,524434
4461,52,118,1,6146,524434
4462,52,119,1,6146,524434
4463,52,120,1,6146,524434
4464,52,121,1,6146,524434
4465,52,122,1,6146,524434
4466,52,123,1,6146,524434
4467,52,124,1,6146,524434
4468,52,125,1,6146,524434
4469,52,145,1,6146,2048
4470,52,146,1,6146,2048
4471,52,147,1,6146,2048
4472,52,148,1,6146,2048
4473,52,149,1,6146,2048
4474,52,150,1,6146,2048
4475,52,155,1,6146,526464
4476,52,156,1,6146,526464
4477,52,157,1,6146,526464
4478,52,158,1,6146,526464
4479,52,159,1,6146,526464
4480,52,160,1,6146,526464
4481,52,161,1,6146,526464
4482,52,162,1,6146,526464
4483,52,163,1,6146,526464
4484,52,164,1,6146,526464
4485,52,165,1,6146,526464
4486,52,166,1,6146,526464
4487,52,167,1,6146,526464
4488,52,168,1,6146,526464
4489,52,169,1,6146,526464
4490,52,170,1,6146,526464
4491,52,171,1,6146,526464
4492,52,172,1,6146,526464
4493,52,190,1,6146,4096
4494,52,191,1,6146,4096
4495,52,192,1,6146,4096
4496,52,193,1,6146,4096
4497,52,194,1,6146,4096
4498,52,195,1,6146,4096
4499,52,196,1,6146,4096
4500,52,212,1,6146,528384
4501,52,213,1,6146,528384
4502,52,214,1,6146,528384
4503,52,215,1,6146,528384
4504,52,216,1,6146,528384
4505,52,217,1,6146,528384
4506,52,218,1,6146,528384
4507,52,219,1,6146,528384
4508,52,220,1,6146,528384
4509,52,221,1,6146,528384
4510,52,222,1,6146,528384
4511,52,223,1,6146,528384
4512,52,224,1,6146,528384
4513,52,225,1,6146,528384
4514,52,226,1,6146,528384
4515,52,227,1,6146,528384
4516,52,228,1,6146,528384
4517,52,229,1,6146,528384
4518,52,230,1,6146,528384
4519,52,231,1,6146,528384
4520,52,232,1,6146,528384
4521,53,54,3,6146,6146
4522,53,55,3,6146,6146
4523,53,56,3,6146,6146
4524,53,57,3,6146,6146
4525,53,58,2,6146,6144
4526,53,59,2,6146,6144
4527,53,60,2,6146,6144
4528,53,61,1,6146,2
4529,53,62,1,6146,2
4530,53,63,1,6146,2048
4531,53,64,1,6146,2048
4532,53,65,1,6146,2048
4533,53,66,1,6146,2048
4534,53,67,1,6146,2048
4535,53,68,1,6146,4096
4536,53,69,1,6146,4096
4537,53,70,1,6146,4096
4538,53,71,1,6146,4096
4539,53,75,2,6146,6144
4540,53,76,2,6146,6144
4541,53,77,2,6146,6144
4542,53,78,2,6146,6160
4543,53,79,2,6146,6160
4544,53,80,2,6146,6160
4545,53,81,2,6146,6160
4546,53,82,2,6146,6160
4547,53,83,2,6146,6160
4548,53,84,2,6146,6160
4549,53,89,1,6146,2048
4550,53,90,1,6146,4096
4551,53,91,1,6146,4096
4552,53,92,1,6146,4096
4553,53,93,1,6146,146
4554,53,94,1,6146,146
4555,53,95,1,6146,146
4556,53,96,1,6146,146
4557,53,97,1,6146,146
4558,53,98,1,6146,146
4559,53,99,1,6146,146
4560,53,100,1,6146,2
4561,53,101,1,6146,2
4562,53,106,1,6146,524434
4563,53,107,1,6146,524434
4564,53,108,1,6146,524434
4565,53,109,1,6146,524434
4566,53,110,1,6146,524434
4567,53,111,1,6146,524434
4568,53,112,1,6146,524434
4569,53,113,1,6146,524434
4570,53,114,1,6146,524434
4571,53,115,1,6146,524434
4572,53,116,1,6146,524434
4573,53,117,1,6146,524434
4574,53,118,1,6146,524434
4575,53,119,1,6146,524434
4576,53,120,1,6146,524434
4577,53,121,1,6146,524434
4578,53,122,1,6146,524434
4579,53,123,1,6146,524434
4580,53,124,1,6146,524434
4581,53,125,1,6146,524434
4582,53,145,1,6146,2048
4583,53,146,1,6146,2048
4584,53,147,1,6146,2048
4585,53,148,1,6146,2048
4586,53,149,1,6146,2048
4587,53,150,1,6146,2048
4588,53,155,1,6146,526464
4589,53,156,1,6146,526464
4590,53,157,1,6146,526464
4591,53,158,1,6146,526464
4592,53,159,1,6146,526464
4593,53,160,1,6146,526464
4594,53,161,1,6146,526464
4595,53,162,1,6146,526464
4596,53,163,1,6146,526464
4597,53,164,1,6146,526464
4598,53,165,1,6146,526464
4599,53,166,1,6146,526464
4600,53,167,1,6146,526464
4601,53,168,1,6146,526464
4602,53,169,1,6146,526464
4603,53,170,1,6146,526464
4604,53,171,1,6146,526464
4605,53,172,1,6146,526464
4606,53,190,1,6146,4096
4607,53,191,1,6146,4096
4608,53,192,1,6146,4096
4609,53,193,1,6146,4096
4610,53,194,1,6146,4096
4611,53,195,1,6146,4096
4612,53,196,1,6146,4096
4613,53,212,1,6146,528384
4614,53,213,1,6146,528384
4615,53,214,1,6146,528384
4616,53,215,1,6146,528384
4617,53,216,1,6146,528384
4618,53,217,1,6146,528384
4619,53,218,1,6146,528384
4620,53,219,1,6146,528384
4621,53,220,1,6146,528384
4622,53,221,1,6146,528384
4623,53,222,1,6146,528384
4624,53,223,1,6146,528384
4625,53,224,1,6146,528384
4626,53,225,1,6146,528384
4627,53,226,1,6146,528384
4628,53,227,1,6146,528384
4629,53,228,1,6146,528384
4630,53,229,1,6146,528384
4631,53,230,1,6146,528384
4632,53,231,1,6146,528384
4633,53,232,1,6146,528384
4634,54,55,3,6146,6146
4635,54,56,3,6146,6146
4636,54,57,3,6146,6146
4637,54,58,2,6146,6144
4638,54,59,2,6146,6144
4639,54,60,2,6146,6144
4640,54,61,1,6146,2
4641,54,62,1,6146,2
4642,54,63,1,6146,2048
4643,54,64,1,6146,2048
4644,54,65,1,6146,2048
4645,54,66,1,6146,2048
4646,54,67,1,6146,2048
4647,54,68,1,6146,4096
4648,54,69,1,6146,4096
4649,54,70,1,6146,4096
4650,54,71,1,6146,4096
4651,54,75,2,6146,6144
4652,54,76,2,6146,6144
4653,54,77,2,6146,6144
4654,54,78,2,6146,6160
4655,54,79,2,6146,6160
4656,54,80,2,6146,6160
4657,54,81,2,6146,6160
4658,54,82,2,6146,6160
4659,54,83,2,6146,6160
4660,54,84,2,6146,6160
4661,54,89,1,6146,2048
4662,54,90,1,6146,4096
4663,54,91,1,6146,4096
4664,54,92,1,6146,4096
4665,54,93,1,6146,146
4666,54,94,1,6146,146
4667,54,95,1,6146,146
4668,54,96,1,6146,146
4669,54,97,1,6146,146
4670,54,98,1,6146,146
4671,54,99,1,6146,146
4672,54,100,1,6146,2
4673,54,101,1,6146,2
4674,54,106,1,6146,524434
4675,54,107,1,6146,524434
4676,54,108,1,6146,524434
4677,54,109,1,6146,524434
4678,54,110,1,6146,524434
4679,54,111,1,6146,524434
4680,54,112,1,6146,524434
4681,54,113,1,6146,524434
4682,54,114,1,6146,524434
4683,54,115,1,6146,524434
4684,54,116,1,6146,524434
4685,54,117,1,6146,524434
4686,54,118,1,6146,524434
4687,54,119,1,6146,524434
4688,54,120,1,6146,524434
4689,54,121,1,6146,524434
4690,54,122,1,6146,524434
4691,54,123,1,6146,524434
4692,54,124,1,6146,524434
4693,54,125,1,6146,524434
4694,54,145,1,6146,2048
4695,54,146,1,6146,2048
4696,54,147,1,6146,2048
4697,54,148,1,6146,2048
4698,54,149,1,6146,2048
4699,54,150,1,6146,2048
4700,54,155,1,6146,526464
4701,54,156,1,6146,526464
4702,54,157,1,6146,526464
4703,54,158,1,6146,526464
4704,54,159,1,6146,526464
4705,54,160,1,6146,526464
4706,54,161,1,6146,526464
4707,54,162,1,6146,526464
4708,54,163,1,6146,526464
