boundary_bridge_cell_id,component_id,left_edit_radius,right_edit_radius,word_length,word_symbol_0_id,word_symbol_1_id,word_symbol_2_id,word_symbol_3_id,word_symbol_4_id,word_symbol_5_id,word_symbol_6_id,word_symbol_7_id,word_symbol_8_id,word_symbol_9_id,word_symbol_10_id,word_symbol_11_id,word_symbol_12_id,word_symbol_13_id,word_symbol_14_id,word_symbol_15_id,trace_node_count,trace_node_0_id,trace_node_1_id,trace_node_2_id,trace_node_3_id,trace_node_4_id,trace_node_5_id,trace_node_6_id,trace_node_7_id,trace_node_8_id,trace_node_9_id,trace_node_10_id,trace_node_11_id,trace_node_12_id,trace_node_13_id,trace_node_14_id,trace_node_15_id,trace_node_16_id,trace_node_17_id,trace_node_18_id,trace_node_19_id,metric_gromov_delta_twice,trace_signature_total_variation,first_return_closed_path_count,normalized_tail_template_count,template_lift_count_min,template_lift_count_max,all_four_lift_flag,tail_entry_9_path_count,tail_entry_10_path_count,tail_entry_11_path_count,tail_entry_13_path_count,clear_flag,exact24_six_all_four_flag,left_boundary_flag,right_boundary_flag,left_neighbor_flag,right_neighbor_flag
509,1,99,3,15,2,1,4,3,1,2,5,5,2,5,5,2,1,4,5,-1,12,48,42,27,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,215,448,9,28,60,0,180,32,56,180,0,0,0,0,0,0
510,11,99,3,15,2,1,5,2,1,4,3,1,2,5,5,2,1,4,5,-1,13,48,42,27,29,28,31,27,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,215,92,9,4,12,0,36,4,16,36,0,0,0,0,0,0
511,3,99,3,13,2,1,4,3,1,2,5,5,1,2,5,4,3,-1,-1,-1,11,48,42,27,28,31,27,29,45,35,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,168,6,28,28,0,0,0,168,0,0,0,0,0,0,0
512,1,99,3,13,2,1,4,3,1,2,5,5,1,4,5,2,2,-1,-1,-1,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,168,6,28,28,0,0,0,168,0,0,0,0,0,0,0
513,1,99,3,13,2,1,4,3,1,2,5,5,1,4,5,2,5,-1,-1,-1,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,56,2,28,28,0,0,0,56,0,0,0,0,0,0,0
514,1,99,3,13,2,1,4,3,1,5,2,5,2,1,4,5,2,-1,-1,-1,13,48,42,27,28,31,32,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,16,4,4,4,1,0,16,0,0,0,0,0,0,0,0
515,1,99,3,14,2,1,4,3,1,2,5,1,1,5,5,1,4,5,-1,-1,11,48,42,27,28,31,27,29,25,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,72,3,24,24,0,0,0,72,0,0,0,0,0,0,0
516,1,99,3,14,2,1,4,3,1,2,5,1,2,5,5,1,4,5,-1,-1,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,40,5,8,8,0,0,16,24,0,0,0,0,0,0,0
517,2,99,3,14,2,1,4,3,1,2,5,5,1,2,5,4,1,5,-1,-1,11,48,42,27,28,31,27,29,45,35,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,56,2,28,28,0,0,0,0,0,0,0,0,0,0,0
518,2,99,3,14,2,1,4,3,1,2,5,5,1,2,5,4,4,5,-1,-1,11,48,42,27,28,31,27,29,45,35,29,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,224,8,28,28,0,0,0,0,0,0,0,0,0,0,0
519,1,99,3,14,2,1,4,3,1,2,5,5,1,4,5,1,4,5,-1,-1,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,28,1,28,28,0,0,0,0,0,0,0,0,0,0,0
520,1,99,3,14,2,1,4,3,1,5,2,2,5,2,1,4,5,2,-1,-1,12,48,42,27,28,31,32,29,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,56,6,8,12,0,0,32,24,0,0,0,0,0,0,0
521,1,99,3,15,2,1,4,3,1,2,5,1,1,5,2,1,4,5,2,-1,12,48,42,27,28,31,27,29,25,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,96,4,24,24,0,0,96,0,0,0,0,0,0,0,0
522,1,99,3,15,2,1,4,3,1,2,5,1,1,5,5,2,1,4,5,-1,14,48,42,27,28,31,27,29,25,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,2,217,168,7,24,24,0,72,24,0,72,0,0,0,0,0,0
523,1,99,3,15,2,1,4,3,1,2,5,5,1,1,5,2,1,4,5,-1,14,48,42,27,28,31,27,29,45,35,25,29,28,34,44,-1,-1,-1,-1,-1,-1,2,217,168,2,84,84,0,0,0,168,0,0,0,0,0,0,0
524,1,99,3,15,2,1,4,3,1,2,5,5,1,4,5,2,1,4,5,-1,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,84,3,28,28,0,0,0,0,84,0,0,0,0,0,0
525,1,99,3,15,2,1,4,3,1,2,5,5,2,2,5,5,1,4,5,-1,13,48,42,27,28,31,27,29,45,39,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,748,5,148,152,0,0,304,444,0,0,0,0,0,0,0
526,1,99,3,15,2,1,4,3,1,2,5,5,2,5,5,1,4,5,2,-1,11,48,42,27,28,31,27,29,45,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,217,304,6,32,60,0,120,64,0,120,0,0,0,0,0,0
527,1,99,3,15,2,1,4,3,1,5,2,1,5,2,5,2,1,4,5,-1,13,48,42,27,28,31,32,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,8,2,4,4,1,0,0,8,0,0,0,0,0,0,0
528,1,99,3,15,2,1,4,3,1,5,2,2,5,2,5,2,1,4,5,-1,14,48,42,27,28,31,32,29,39,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,2,217,28,3,8,12,0,0,12,16,0,0,0,0,0,0,0
529,1,99,3,15,2,1,4,3,1,5,2,2,5,5,2,1,4,5,2,-1,13,48,42,27,28,31,32,29,39,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,304,6,48,52,0,0,208,96,0,0,0,0,0,0,0
530,1,99,3,15,2,1,4,3,1,5,2,5,2,1,5,2,1,4,5,-1,13,48,42,27,28,31,32,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,8,2,4,4,1,0,0,8,0,0,0,0,0,0,0
531,1,99,3,15,2,1,4,3,1,5,2,5,2,2,5,2,1,4,5,-1,13,48,42,27,28,31,32,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,28,3,8,12,0,0,12,16,0,0,0,0,0,0,0
532,1,99,3,15,2,1,4,3,1,5,2,5,2,5,2,1,4,5,2,-1,15,48,42,27,28,31,32,29,45,39,45,39,29,28,34,44,-1,-1,-1,-1,-1,2,217,16,4,4,4,1,0,16,0,0,0,0,0,0,0,0
533,1,99,3,15,2,1,4,3,1,5,2,5,2,5,5,2,1,4,5,-1,14,48,42,27,28,31,32,29,45,39,45,29,28,34,44,-1,-1,-1,-1,-1,-1,2,217,28,7,4,4,1,12,4,0,12,0,0,0,0,0,0
534,1,99,3,15,2,1,4,3,1,5,2,5,5,2,1,4,5,2,2,-1,12,48,42,27,28,31,32,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,168,12,8,20,0,0,0,48,0,0,0,0,0,0,0
535,1,99,3,15,2,1,4,3,1,5,2,5,5,2,1,4,5,2,5,-1,12,48,42,27,28,31,32,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,217,56,4,8,20,0,0,0,16,0,0,0,0,0,0,0
536,1,99,3,15,2,1,4,3,1,5,2,5,5,2,5,2,1,4,5,-1,13,48,42,27,28,31,32,29,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,217,28,3,8,12,0,0,12,16,0,0,0,0,0,0,0
537,1,99,3,13,2,1,4,3,1,5,5,2,1,4,5,2,2,-1,-1,-1,12,48,42,27,28,31,32,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,168,12,8,20,0,0,0,48,0,0,0,0,0,0,0
538,1,99,3,13,2,1,4,3,1,5,5,2,1,4,5,2,5,-1,-1,-1,12,48,42,27,28,31,32,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,56,4,8,20,0,0,0,16,0,0,0,0,0,0,0
539,1,99,3,14,2,1,4,3,1,5,5,1,1,5,2,1,4,5,-1,-1,12,48,42,27,28,31,32,35,25,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,72,2,36,36,0,0,0,72,0,0,0,0,0,0,0
540,1,99,3,14,2,1,4,3,1,5,5,2,1,5,2,1,4,5,-1,-1,12,48,42,27,28,31,32,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,40,2,20,20,0,0,0,40,0,0,0,0,0,0,0
541,1,99,3,14,2,1,4,3,1,5,5,2,2,5,2,1,4,5,-1,-1,13,48,42,27,28,31,32,35,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,219,152,3,48,52,0,0,48,104,0,0,0,0,0,0,0
542,1,99,3,14,2,1,4,3,1,5,5,2,5,2,1,4,5,2,-1,-1,13,48,42,27,28,31,32,35,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,219,56,6,8,12,0,0,32,24,0,0,0,0,0,0,0
543,1,99,3,15,2,1,4,3,1,5,2,1,5,5,2,1,4,5,2,-1,13,48,42,27,28,31,32,29,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,219,56,6,8,12,0,0,32,24,0,0,0,0,0,0,0
544,1,99,3,15,2,1,4,3,1,5,5,2,2,5,5,2,1,4,5,-1,14,48,42,27,28,31,32,35,45,39,45,29,28,34,44,-1,-1,-1,-1,-1,-1,2,219,748,9,48,100,0,300,52,96,300,0,0,0,0,0,0
545,1,99,3,15,2,1,4,3,1,5,5,2,5,2,5,2,1,4,5,-1,15,48,42,27,28,31,32,35,45,39,45,39,29,28,34,44,-1,-1,-1,-1,-1,2,219,28,3,8,12,0,0,12,16,0,0,0,0,0,0,0
546,1,99,3,15,2,1,4,3,1,5,5,2,5,5,2,1,4,5,2,-1,12,48,42,27,28,31,32,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,219,304,6,48,52,0,0,208,96,0,0,0,0,0,0,0
547,1,3,3,15,2,1,4,3,1,5,4,1,2,5,5,2,1,4,5,-1,14,48,42,27,28,31,32,34,28,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,2,221,92,9,4,12,0,36,4,16,36,0,0,0,0,0,0
548,12,99,3,15,2,1,4,5,1,3,4,1,2,5,5,2,1,4,5,-1,14,48,42,27,28,34,32,31,28,29,45,29,28,34,44,-1,-1,-1,-1,-1,-1,2,221,92,9,4,12,0,36,4,16,36,0,0,0,0,0,0
549,0,3,99,13,2,1,3,4,5,1,3,4,5,5,1,4,5,-1,-1,-1,13,48,42,27,31,50,34,32,31,50,54,35,34,44,-1,-1,-1,-1,-1,-1,-1,2,223,16,2,8,8,0,0,0,0,16,0,0,0,0,0,0
550,0,3,99,13,2,1,3,4,5,1,4,5,5,1,4,5,2,-1,-1,-1,10,48,42,27,31,50,34,54,35,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,16,4,4,4,1,8,8,0,0,0,0,0,0,0,0
551,1,99,3,14,2,1,4,3,1,5,4,1,5,5,2,1,4,5,-1,-1,13,48,42,27,28,31,32,34,35,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,223,28,7,4,4,1,12,4,0,12,0,0,0,0,0,0
552,0,3,99,15,2,1,3,4,5,1,2,5,5,4,4,5,1,4,5,-1,12,48,42,27,31,50,34,29,45,54,53,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,64,4,16,16,0,0,0,0,0,0,0,0,0,0,0
553,0,3,99,15,2,1,3,4,5,1,3,4,5,5,2,1,4,5,2,-1,15,48,42,27,31,50,34,32,31,50,54,45,29,28,34,44,-1,-1,-1,-1,-1,2,223,96,6,16,16,0,0,64,32,0,0,0,0,0,0,0
554,0,3,99,15,2,1,3,4,5,1,3,4,5,5,2,5,1,4,5,-1,14,48,42,27,31,50,34,32,31,50,54,45,29,34,44,-1,-1,-1,-1,-1,-1,2,223,16,1,16,16,0,0,0,16,0,0,0,0,0,0,0
555,0,3,99,15,2,1,3,4,5,1,4,5,5,1,2,5,1,4,5,-1,11,48,42,27,31,50,34,54,35,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,8,1,8,8,0,0,0,0,0,0,0,0,0,0,0
556,0,3,99,15,2,1,3,4,5,1,4,5,5,2,1,4,5,2,2,-1,12,48,42,27,31,50,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,144,12,8,16,0,0,0,48,0,0,0,0,0,0,0
557,0,3,99,15,2,1,3,4,5,1,4,5,5,2,1,4,5,2,5,-1,12,48,42,27,31,50,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,48,4,8,16,0,0,0,16,0,0,0,0,0,0,0
558,0,3,99,15,2,1,3,4,5,1,4,5,5,2,2,5,1,4,5,-1,12,48,42,27,31,50,34,54,45,39,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,40,3,8,16,0,0,0,8,0,0,0,0,0,0,0
559,0,3,99,15,2,1,3,4,5,1,4,5,5,2,5,1,4,5,2,-1,11,48,42,27,31,50,34,54,45,29,34,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,223,16,2,8,8,0,0,16,0,0,0,0,0,0,0,0
560,0,3,99,15,2,1,3,4,5,1,4,5,5,2,5,2,1,4,5,-1,13,48,42,27,31,50,34,54,45,39,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,2,223,24,3,8,8,0,0,8,16,0,0,0,0,0,0,0
561,0,3,99,16,2,1,3,4,5,1,4,5,5,2,5,5,2,1,4,5,12,48,42,27,31,50,34,54,45,29,28,34,44,-1,-1,-1,-1,-1,-1,-1,-1,2,223,120,9,8,16,0,48,8,16,48,0,0,0,0,0,0
